episode,episode reward
1,-299
2,-199
3,39
4,15
5,32
6,-11
7,84
8,56
9,100
10,96
11,82
12,100
13,100
14,100
15,100
16,100
17,100
18,100
19,100
20,100
21,100
22,100
23,100
24,100
25,100
26,98
27,100
28,85
29,-22
30,99
31,99
32,100
33,-190
34,-168
35,76
36,98
37,100
38,100
39,100
40,100
41,100
42,100
43,100
44,100
45,100
46,100
47,100
48,100
49,100
50,-421
51,100
52,99
53,100
54,100
55,100
56,100
57,100
58,100
59,100
60,100
61,100
62,100
63,100
64,100
65,100
66,100
67,100
68,100
69,100
70,99
71,100
72,100
73,99
74,99
75,100
76,99
77,99
78,98
79,97
80,95
81,97
82,89
83,95
84,100
85,100
86,100
87,99
88,100
89,99
90,100
91,98
92,99
93,100
94,100
95,95
96,98
97,99
98,98
99,100
100,97
101,99
102,100
103,95
104,98
105,98
106,98
107,100
108,100
109,100
110,100
111,100
112,96
113,98
114,97
115,93
116,99
117,98
118,97
119,98
120,100
121,99
122,100
123,99
124,95
125,100
126,99
127,100
128,99
129,98
130,99
131,97
132,97
133,98
134,99
135,100
136,100
137,100
138,100
139,100
140,100
141,100
142,99
143,100
144,99
145,100
146,97
147,98
148,95
149,98
150,99
151,90
152,99
153,-384
154,-360
155,-375
156,96
157,96
158,97
159,95
160,99
161,93
162,100
163,97
164,100
165,100
166,100
167,100
168,99
169,-372
170,98
171,98
172,-220
173,98
174,100
175,97
176,97
177,99
178,97
179,99
180,97
181,100
182,100
183,98
184,95
185,100
186,88
187,95
188,98
189,99
190,98
191,94
192,94
193,100
194,100
195,100
196,100
197,97
198,100
199,100
200,98
201,100
202,99
203,90
204,94
205,100
206,95
207,100
208,89
209,93
210,97
211,99
212,100
213,99
214,100
215,100
216,96
217,100
218,93
219,100
220,94
221,100
222,99
223,100
224,100
225,100
226,100
227,100
228,96
229,99
230,100
231,100
232,100
233,100
234,100
235,100
236,100
237,100
238,100
239,91
240,95
241,100
242,100
243,100
244,100
245,100
246,100
247,-199
248,100
249,100
250,100
251,97
252,98
253,100
254,99
255,98
256,100
257,100
258,93
259,100
260,99
261,100
262,100
263,99
264,95
265,93
266,100
267,93
268,88
269,98
270,93
271,99
272,97
273,95
274,93
275,96
276,95
277,100
278,94
279,98
280,100
281,70
282,100
283,100
284,100
285,100
286,100
287,100
288,100
289,100
290,100
291,100
292,100
293,100
294,97
295,100
296,99
297,100
298,98
299,99
300,100
301,99
302,98
303,99
304,100
305,65
306,95
307,92
308,96
309,99
310,99
311,100
312,100
313,98
314,-181
315,8
316,26
317,100
318,98
319,98
320,100
321,99
322,100
323,98
324,99
325,95
326,99
327,99
328,87
329,100
330,98
331,99
332,100
333,100
334,100
335,100
336,97
337,87
338,97
339,100
340,94
341,91
342,99
343,98
344,98
345,97
346,98
347,99
348,100
349,100
350,100
351,100
352,99
353,91
354,100
355,100
356,98
357,92
358,99
359,96
360,97
361,99
362,98
363,100
364,-218
365,-209
366,100
367,100
368,95
369,98
370,100
371,100
372,-208
373,94
374,95
375,96
376,100
377,100
378,99
379,95
380,97
381,99
382,98
383,99
384,96
385,98
386,93
387,97
388,98
389,92
390,92
391,94
392,89
393,100
394,89
395,95
396,87
397,92
398,100
399,89
400,95
401,98
402,85
403,94
404,98
405,97
406,94
407,90
408,85
409,94
410,97
411,91
412,97
413,94
414,96
415,97
416,94
417,77
418,84
419,81
420,86
421,79
422,99
423,100
424,84
425,100
426,100
427,94
428,96
429,89
430,88
431,98
432,91
433,91
434,99
435,99
436,84
437,95
438,95
439,90
440,96
441,96
442,90
443,91
444,100
445,70
446,91
447,89
448,93
449,93
450,86
451,94
452,95
453,95
454,82
455,100
456,99
457,90
458,93
459,94
460,96
461,100
462,100
463,100
464,100
465,100
466,100
467,100
468,100
469,100
470,100
471,100
472,100
473,99
474,100
475,100
476,95
477,99
478,97
479,97
480,58
481,100
482,97
483,96
484,98
485,97
486,97
487,99
488,96
489,93
490,99
491,100
492,99
493,99
494,98
495,99
496,100
497,100
498,99
499,98
500,100
501,100
502,91
503,100
504,100
505,57
506,100
507,95
508,87
509,95
510,99
511,90
512,94
513,94
514,98
515,96
516,92
517,99
518,95
519,93
520,95
521,97
522,99
523,91
524,100
525,99
526,70
527,92
528,99
529,99
530,94
531,95
532,97
533,98
534,91
535,99
536,99
537,100
538,100
539,100
540,98
541,100
542,100
543,98
544,100
545,100
546,100
547,99
548,100
549,100
550,100
551,100
552,100
553,100
554,98
555,100
556,97
557,100
558,88
559,100
560,100
561,100
562,99
563,99
564,100
565,100
566,100
567,100
568,100
569,98
570,100
571,100
572,100
573,100
574,100
575,100
576,94
577,96
578,100
579,86
580,100
581,100
582,100
583,100
584,99
585,99
586,100
587,44
588,100
589,100
590,100
591,99
592,100
593,100
594,100
595,100
596,100
597,100
598,100
599,100
600,100
601,100
602,100
603,100
604,-103
605,100
606,100
607,100
608,100
609,100
610,100
611,100
612,100
613,98
614,100
615,98
616,100
617,100
618,100
619,100
620,100
621,100
622,100
623,100
624,100
625,100
626,100
627,100
628,100
629,100
630,100
631,100
632,100
633,100
634,100
635,100
636,100
637,100
638,99
639,97
640,99
641,99
642,95
643,99
644,100
645,97
646,100
647,99
648,97
649,89
650,98
651,99
652,98
653,100
654,100
655,74
656,93
657,43
658,98
659,98
660,100
661,92
662,93
663,95
664,97
665,98
666,82
667,96
668,100
669,99
670,99
671,98
672,100
673,100
674,99
675,81
676,97
677,98
678,97
679,93
680,39
681,97
682,97
683,97
684,96
685,95
686,96
687,95
688,97
689,96
690,100
691,100
692,99
693,99
694,94
695,100
696,100
697,98
698,100
699,98
700,100
701,100
702,99
703,98
704,99
705,99
706,100
707,100
708,67
709,100
710,100
711,100
712,100
713,100
714,100
715,100
716,100
717,100
718,78
719,100
720,100
721,100
722,100
723,100
724,100
725,89
726,99
727,99
728,99
729,100
730,100
731,100
732,100
733,-213
734,100
735,100
736,100
737,100
738,99
739,92
740,100
741,100
742,100
743,100
744,100
745,100
746,100
747,99
748,94
749,16
750,100
751,100
752,100
753,100
754,100
755,100
756,100
757,100
758,98
759,99
760,99
761,100
762,99
763,99
764,100
765,100
766,100
767,100
768,100
769,100
770,100
771,100
772,100
773,100
774,99
775,100
776,100
777,99
778,100
779,100
780,100
781,100
782,99
783,100
784,99
785,100
786,99
787,99
788,98
789,96
790,98
791,100
792,100
793,100
794,100
795,97
796,100
797,100
798,87
799,100
800,97
801,100
802,97
803,100
804,99
805,100
806,100
807,99
808,99
809,-3
810,98
811,99
812,97
813,100
814,100
815,100
816,100
817,33
818,100
819,100
820,67
821,100
822,100
823,97
824,-86
825,10
826,100
827,100
828,100
829,100
830,99
831,99
832,100
833,100
834,100
835,100
836,9
837,100
838,100
839,100
840,100
841,100
842,99
843,100
844,100
845,99
846,100
847,100
848,100
849,100
850,100
851,100
852,99
853,100
854,100
855,86
856,99
857,100
858,95
859,100
860,100
861,100
862,100
863,100
864,100
865,100
866,100
867,100
868,98
869,100
870,98
871,98
872,100
873,99
874,96
875,99
876,100
877,96
878,95
879,100
880,97
881,97
882,99
883,100
884,100
885,99
886,96
887,94
888,98
889,99
890,98
891,100
892,100
893,79
894,95
895,98
896,100
897,98
898,99
899,19
900,86
901,95
902,100
903,90
904,94
905,90
906,84
907,86
908,84
909,-37
910,80
911,81
912,94
913,96
914,96
915,89
916,-6
917,94
918,91
919,86
920,93
921,99
922,99
923,99
924,98
925,97
926,97
927,100
928,99
929,99
930,100
931,98
932,99
933,-4
934,96
935,96
936,100
937,99
938,100
939,100
940,100
941,95
942,92
943,100
944,100
945,100
946,92
947,100
948,99
949,99
950,48
951,99
952,95
953,100
954,100
955,95
956,100
957,100
958,93
959,92
960,99
961,93
962,97
963,95
964,98
965,95
966,99
967,92
968,99
969,97
970,100
971,98
972,98
973,100
974,98
975,95
976,98
977,87
978,99
979,99
980,69
981,98
982,100
983,100
984,97
985,99
986,100
987,97
988,96
989,97
990,99
991,99
992,98
993,100
994,100
995,98
996,98
997,97
998,94
999,97
1000,97
