episode,episode reward
1,-14.574433422856762
2,-13.891074453547509
3,-17.134217466462335
4,83.83472220436312
5,93.0265632580684
6,-12.049848891622187
7,85.05594949076928
8,92.48506340080479
9,84.0999002037395
10,89.27513038992862
11,91.8916455307921
12,-24.732490765982114
13,80.56698300069355
14,-13.4192493011589
15,91.9594799056661
16,-19.44514757716068
17,-15.553353347508224
18,-18.324389470039904
19,-23.045504175387364
20,90.10834905198129
21,85.06460142613169
22,-18.259923371266286
23,-19.874657711742973
24,-17.56113866937293
25,78.90084797561539
26,-20.313267457570696
27,-19.18215962468885
28,-23.441142454801394
29,-20.176486165713595
30,-20.71806411368204
31,91.5731316187933
32,-25.83876703765288
33,-21.354962746809193
34,-22.72341055738842
35,82.7118822660934
36,-24.014210596193365
37,86.43392284326431
38,84.76730801224957
39,89.9113037366678
40,-23.079124713057915
41,-20.53928146902168
42,-24.350741828711097
43,-22.096473371381222
44,-21.84418383234589
45,91.27564999485332
46,-21.61101901205739
47,-20.173618340143314
48,-22.423146480672187
49,-20.324371307719737
50,89.02802712188507
51,-23.544436910102245
52,-19.385924534267158
53,-21.216191531270034
54,-22.340303772619034
55,89.76810187492717
56,87.27954017573165
57,-26.417502397214424
58,-22.919944619400034
59,80.01809650810812
60,-24.709503433429603
61,77.76147694764539
62,-23.93781423090933
63,82.16123247324924
64,-22.175995149102196
65,78.24350302337398
66,80.53900663126186
67,83.88558233341226
68,-20.686916606355748
69,80.3570438669324
70,-26.06958483307979
71,88.17626848447465
72,89.40815117782086
73,87.2976633383076
74,76.0204236147213
75,-26.00879821763639
76,80.929912647615
77,-31.857057978358124
78,83.69516473942863
79,83.72278878095024
80,-29.99336867093909
81,-31.225336968689575
82,-31.866710056785145
83,-27.35458768169519
84,75.34719840012839
85,81.60014969570526
86,76.33328211025173
87,87.5176380289604
88,73.00940630411498
89,76.63434876000281
90,91.9254497002531
91,77.19270637081479
92,91.47786040144443
93,86.67897711755884
94,70.82850834739057
95,75.45336212057936
96,-34.503357473024245
97,68.6366807775172
98,-33.39417724737326
99,66.0493109772798
100,-30.08908976862982
101,91.21691151340983
102,79.9884036623734
103,-32.095905778409126
104,78.83963591168165
105,87.2449632863994
106,87.66842057564003
107,87.58821916377276
108,81.28288648448085
109,83.52217700375049
110,89.50884559738122
111,82.13054273063159
112,-35.01357512064168
113,-36.05818440219856
114,78.65409036242599
115,74.72249148847169
116,80.0901813256047
117,73.31676184415781
118,91.63264236885198
119,81.29604132297315
120,86.31747471169778
121,87.35791102709983
122,88.82698677772538
123,85.58168383365567
124,86.86028043002435
125,77.8614013450844
126,85.81232403931112
127,81.64744408828483
128,77.45871845948277
129,85.42466078174971
130,88.90699836092823
131,80.73009276253609
132,91.62901508405636
133,86.42589265977826
134,77.51463247643296
135,89.69254131952471
136,92.17203249850198
137,92.0853356816171
138,88.97261524238274
139,91.82206353073727
140,92.96700279121347
141,90.16946262816714
142,87.50065072650283
143,82.10499236748677
144,91.95006134152769
145,79.26856998691107
146,84.45218264601245
147,86.5091227263078
148,87.07808638502544
149,92.43474961472785
150,86.09075137351851
151,82.31214284665111
152,90.89589912083461
153,84.6591281902906
154,80.16070729629486
155,82.9177598881105
156,85.7491192022604
157,92.20717053424367
158,86.55773692099591
159,89.91027179295268
160,86.36967974564489
161,87.38950584968904
162,90.81109056208211
163,82.99609093655471
164,87.53603704460875
165,91.24143553955399
166,87.28397552656453
167,90.7888559493608
168,86.67521677475366
169,77.85945581010631
170,89.6788875220711
171,83.95743924141973
172,88.08140836398566
173,84.6489689726734
174,85.47006493185698
175,88.63810623919872
176,90.36786893383271
177,91.996369498671
178,86.21352033559869
179,88.529844905884
180,92.91454601687545
181,84.4388899208682
182,90.5821544981383
183,90.8342810598588
184,90.74317252323567
185,90.98658880173097
186,92.70921248361407
187,88.21335762830701
188,93.3639521311999
189,88.81771487305015
190,92.59189858803293
191,90.71105842572393
