episode,episode reward
520,99
521,95
522,96
523,94
524,96
525,87
526,91
527,94
528,87
529,90
530,93
531,96
532,99
533,91
534,100
535,92
536,95
537,98
538,96
539,85
540,92
541,100
542,90
543,100
544,100
545,100
546,100
547,100
548,100
549,83
550,96
551,69
552,91
553,89
554,90
555,93
556,89
557,99
558,84
559,82
560,88
561,93
562,100
563,91
564,100
565,99
566,96
567,97
568,100
569,100
570,100
571,64
572,99
573,92
574,83
575,94
576,90
577,100
578,94
579,91
580,82
581,99
582,94
583,98
584,91
585,99
586,99
587,100
588,100
589,74
590,87
591,97
592,97
593,91
594,100
595,98
596,81
597,89
598,92
599,98
600,98
601,94
602,100
603,100
604,98
605,92
606,97
607,80
608,95
609,99
610,95
611,98
612,69
613,94
614,96
615,97
616,99
617,95
618,95
619,99
620,98
621,97
622,95
623,100
624,91
625,95
626,97
627,96
628,97
629,90
630,98
631,91
632,86
633,96
634,94
635,100
636,100
637,100
638,95
639,62
640,100
641,100
642,87
643,96
644,83
645,100
646,100
647,90
648,88
649,99
650,90
651,89
652,100
653,100
654,95
655,100
656,98
657,86
658,100
659,96
660,90
661,78
662,96
663,99
664,97
665,56
666,100
667,100
668,95
669,94
670,99
671,86
672,95
673,96
674,99
675,100
676,99
677,93
678,99
679,99
680,92
681,100
682,99
683,96
684,95
685,97
686,77
687,97
688,100
689,99
690,98
691,100
692,100
693,89
694,98
695,100
696,100
697,94
698,97
699,96
700,91
701,91
702,79
703,99
704,84
705,63
706,92
707,96
708,92
709,96
710,92
711,97
712,99
713,99
714,98
715,99
716,99
717,99
718,97
719,97
720,99
721,100
722,83
723,73
724,92
725,92
726,92
727,95
728,93
729,94
730,98
731,95
732,95
733,88
734,90
735,99
736,92
737,89
738,99
739,87
740,95
741,98
742,99
743,92
744,92
745,88
746,96
747,95
748,97
749,100
750,92
751,93
752,98
753,85
754,90
755,100
756,93
757,100
758,83
759,97
760,99
761,92
762,93
763,91
764,95
765,87
766,81
767,99
768,97
769,80
770,73
771,72
772,79
773,98
774,91
775,99
776,94
777,91
778,91
779,98
780,86
781,97
782,100
783,87
784,97
785,92
786,96
787,95
788,99
789,99
790,95
791,96
792,100
793,97
794,92
795,83
796,91
797,98
798,98
799,100
800,100
801,100
802,98
803,80
804,95
805,79
806,95
807,97
808,98
809,96
810,98
811,78
812,97
813,89
814,95
815,100
816,97
817,66
818,74
819,92
820,100
821,100
822,69
823,97
824,87
825,90
826,86
827,99
828,88
829,97
830,-27
831,97
832,100
833,90
834,99
835,100
836,97
837,95
838,98
839,100
840,100
841,94
842,100
843,80
844,100
845,98
846,100
847,98
848,100
849,95
850,98
851,97
852,91
853,96
854,100
855,92
856,100
857,98
858,-197
859,100
860,93
861,99
862,78
863,100
864,99
865,99
866,100
867,100
868,100
869,100
870,100
871,99
872,100
873,95
874,100
875,98
876,99
877,83
878,100
879,100
880,99
881,100
882,100
883,98
884,97
885,99
886,100
887,100
888,89
889,100
890,94
891,95
892,96
893,100
894,98
895,100
896,100
897,95
898,100
899,100
900,97
901,100
902,85
903,100
904,97
905,98
906,100
907,99
908,96
909,100
910,100
911,100
912,100
913,98
914,100
915,97
916,96
917,100
918,92
919,96
920,97
921,91
922,98
923,100
924,97
925,91
926,96
927,86
928,96
929,80
930,100
931,85
932,100
933,97
934,100
935,100
936,43
937,82
938,100
939,95
940,98
941,100
942,96
943,87
944,100
945,100
946,100
947,100
948,91
949,100
950,97
951,92
952,83
953,95
954,77
955,94
956,98
957,93
958,95
959,97
960,100
961,89
962,96
963,88
964,98
965,90
966,87
967,88
968,95
969,100
970,100
971,98
972,96
973,100
974,93
975,64
976,98
977,97
978,90
979,90
980,94
981,47
982,93
983,92
984,96
985,90
986,95
987,86
988,93
989,83
990,98
991,61
992,88
993,97
994,92
995,100
996,100
997,91
998,91
999,85
1000,20
