x,y
1,-32.68679214124112
2,-11.30148768573239
3,-10.570083134238972
4,-10.805989083867226
5,-12.045742516916446
6,-11.477840447449333
7,-10.905281383259902
8,-9.340896484437398
9,-8.849571698139345
10,-8.893254721163888
11,-11.816776523953028
12,-11.844590090088156
13,-8.651265158902604
14,94.23854136698256
15,-12.073708693656663
16,-10.729341765852412
17,-11.230115623734486
18,86.86780225499865
19,-11.791274077393636
20,-13.815059639974347
21,-11.305877195241719
22,-12.292533977040643
23,-11.525131849173498
24,-10.176471919516562
25,-12.824972221762259
26,-11.667315223867103
27,-14.657630070193752
28,94.8565884170416
29,86.31830536061689
30,92.58116702696158
31,-10.625843029229111
32,88.20447874639424
33,86.93004451801423
34,-13.447473445134555
35,-12.44292016379578
36,-18.14916895660478
37,82.59388477498891
38,90.90662298646275
39,92.01642221210716
40,79.64693587580068
41,-14.866084198321552
42,-21.54333934250667
43,89.74749114043732
44,82.49049162910808
45,78.44563027178117
46,91.81304087129158
47,-31.562009405089427
48,84.86383496400148
49,82.978442373339
50,77.15542488593977
51,88.24404645124184
52,90.39891151766636
53,77.58698966551685
54,79.20727694434733
55,74.05144017253573
56,-39.790696954404005
57,87.84334377246886
58,-38.10867536706981
59,-34.401040933346486
60,65.76735150888226
61,-34.96803165406772
62,82.51738697455325
63,-34.33243445035734
64,-37.10397413744272
65,-38.91080785131608
66,78.81067998549733
67,85.61978888095842
68,-37.89317773728871
69,-38.18553645269386
70,-38.30952953787584
71,66.17229901676882
72,91.53181967843533
73,89.59508793800978
74,91.2976446327188
75,91.72849746568352
76,91.43360721397102
77,87.48804100547615
78,92.52777237344561
79,91.70968166991842
80,91.56943298019208
81,91.87483703707414
82,92.03798827419614
83,91.24009292098528
84,93.7286347077051
85,92.04971355177236
86,86.10269187666455
87,86.67979090780531
88,92.50710807923964
89,92.14182396423165
90,93.84017045885048
91,92.63573847186734
92,94.96157953414
93,92.81254234517793
94,93.19373379275015
95,92.09706473078558
96,92.2677645412542
97,92.43469687725049
98,92.72278741435223
99,92.0619907247974
100,94.08637272676718
101,89.62974746421091
102,94.02473130221358
103,84.01957846354821
104,93.97723356788784
105,93.36767163796641
106,93.26508390651873
107,92.01083941438932
108,88.29498833589311
109,94.28776947972638
110,87.89746555998389
111,94.41780468098133
112,93.67386196361106
113,93.80119228203887
114,92.82173294338222
115,93.94708883904597
116,94.30533140760028
117,94.26707203894048
118,94.82688340995196
119,93.28216350739248
120,94.0091538883351
121,94.11600077614338
122,90.18164194367246
123,93.31389934960978
124,88.12846640340041
125,93.52793073128993
126,93.56725406443091
127,92.81790788381704
128,94.37641291192774
129,94.5063569572826
130,94.27028683553891
131,93.46001823338717
132,93.18302614762287
133,93.83761070611905
134,94.6469296316382
135,89.61157122531799
136,93.669820977759
137,93.60329012337627
138,86.68699105631435
139,83.51321248053053
140,93.63157431644294
141,88.86973454920707
142,94.01771883100302
143,88.36858878092748
144,89.45373956464213
145,93.20021853058533
146,93.61867973838102
147,87.27028798844358
148,87.72614545797971
149,92.95131809869416
150,94.492322401663
151,87.27479600867267
152,79.64860796855959
153,90.46950912411656
154,93.52073026687847
155,83.66623465513253
156,91.74249109746324
157,89.79161339994661
158,89.1735167899817
159,93.31239071967573
160,94.13363083987163
161,88.94584634191325
162,88.9823650791884
163,93.15161333444141
164,86.64319550621563
165,91.47332626281005
166,83.14312710610918
167,82.16332984716794
168,81.97722510472394
169,89.0390069802792
170,91.69901104123639
171,82.63112173286372
172,89.77167948962186
173,63.2398544828516
174,80.47251667994948
175,68.34442035520567
176,80.0595178399912
177,82.34010595317639
178,64.16173367816299
179,93.17431477188029
180,93.61615890615155
181,93.34664874498162
182,93.28885391516619
183,91.81957015786791
184,92.64514548428477
185,94.0143177202727
186,87.74734688881786
187,91.9534131222211
188,93.98190620772425
189,92.60694522510381
190,93.20310565380113
191,94.01515436657252
192,85.07894574748008
193,87.2720329551503
194,92.34636543001822
195,85.2844657135184
196,93.72632960634417
197,93.10388648094192
198,93.73028073897326
199,92.81655614028813
200,92.35980508027339
201,94.29799501432439
202,93.96946157335393
203,90.39259518123542
204,92.93965463957787
205,92.70730404051788
206,94.09084631047361
207,94.32670587985149
208,94.70550164751042
209,93.93753322026325
210,93.43086999527526
211,92.7108075839801
212,93.7164374470208
213,94.84600584738031
214,94.3397913537236
215,93.35117092930822
216,93.7938918689965
217,94.22761700596894
218,94.58655663303625
219,90.21824454849893
220,93.9839589370356
221,92.59593970653148
222,93.1209639143112
223,90.94771430687379
224,92.50114631568998
225,91.69737674555255
226,92.42832879387973
227,91.48393610876369
228,92.33913192035187
229,90.89899330674778
230,90.48799571386394
231,92.633504029555
232,91.27926382363628
233,91.03154724865848
234,91.79487378420934
235,74.25557797424926
236,92.55527607920224
237,91.53587915693495
238,92.72649047276082
239,91.01127978423737
240,87.46353460063469
241,83.83072585790616
242,79.92526272422796
243,91.81805179101963
244,91.79275620513175
245,91.56767556999694
246,91.05611170898143
247,91.78972518850554
248,91.02815930974984
249,84.38113401672983
250,90.95993322276517
251,76.38806961958403
252,70.02189528271083
253,74.58880070420611
254,-38.643514563115005
255,64.13860857375715
256,85.79781549165418
257,84.38358950689175
258,69.42284807762101
259,83.7274195314622
260,90.95163347949155
261,90.47592618049435
262,91.75903589387059
263,-34.72608997284135
264,68.53291388279365
265,87.75689231471848
266,87.75673887996528
267,93.64128520451823
268,90.29207913542913
269,91.62547713708406
270,91.57867140471635
271,93.72857618609792
272,92.06299256555006
273,93.95180809079784
274,90.49637652136796
275,91.64163352867588
276,90.0857042800324
277,92.79826322307215
278,92.25193304860646
279,90.96038532947237
280,90.48288768442465
281,94.45122176602064
282,93.48201405670926
283,94.2728538814945
284,94.73077137426418
285,91.66089375296231
286,94.16464732477338
287,93.54734294217539
288,94.88405083768264
289,93.95218644526597
290,91.96214563863113
291,93.51229795918647
292,93.15348221410895
293,94.20668723582288
294,93.24500790717299
295,92.36634742920685
296,94.18270236207258
297,94.18005712299326
298,93.28498071421859
299,93.33988607692486
300,93.89909476730165
301,94.46882156694988
302,88.0439617297493
303,93.88850675590936
304,93.93377828260937
305,92.95012199898446
306,93.83637147790232
307,93.63335458229331
308,93.8617590365381
309,93.87011282882133
310,93.3664989155611
311,93.41810342172737
312,93.41237221684955
313,93.54123634611275
314,92.82825675208208
315,93.69661950419413
316,94.7503208647692
317,94.52839198796124
318,92.69738095945824
319,93.60042380502277
320,93.28263229631467
321,93.71892032306118
322,93.88835385977364
323,86.54197056106294
324,95.38073058937505
325,94.89548243216075
326,93.72410056087122
327,93.19057399473355
328,93.97489643165436
329,87.64149198136985
330,94.01155033931158
331,89.12930290041272
332,93.54213746091249
333,92.83060846259743
334,93.58504940424066
335,95.05921700448557
336,94.56059606718598
337,93.62440079012289
338,94.28413211270946
339,94.95884842012404
340,91.99142412322385
341,93.66692651412743
342,94.29869240895269
343,94.13432691233793
344,93.54230490819732
345,93.05444520376852
346,92.73829615946522
347,93.86493843082052
348,93.5354345626865
349,94.3154517156247
350,93.9311428183784
351,93.0847816704179
352,93.49316590617826
353,93.33617711569285
354,93.32752547059972
355,94.29481887297321
356,94.24845717295929
357,90.3572630730992
358,92.40381859300187
359,93.69330939132774
360,94.97266746610137
361,93.8449557946497
362,93.20864800972242
363,92.45104708164294
364,92.78825159006958
365,93.63180648471766
366,95.21672589203989
367,93.22482925598159
368,93.90544479669373
369,93.53843740800009
370,94.29690605591587
371,93.81645080478833
372,94.15282239614068
373,94.84153176556099
374,95.06231581300611
375,89.89024616856656
376,93.11304578384113
377,93.50276809242119
378,92.96318699660785
379,93.49921555936015
380,93.05525271942719
381,91.31535998681429
382,91.33830450245311
383,94.2653322526241
384,95.24662798316629
385,94.12624141114715
386,94.16702152531381
387,93.08209671638461
388,94.67234527227613
389,93.70157513881858
390,94.15673261607328
391,92.86241783876423
392,94.58895751877779
393,95.03987120360723
394,93.56102555136367
395,94.11926094274594
396,93.33694132109291
397,92.98885330815725
398,95.1926126084008
399,95.00268094575371
400,94.33620752717124
401,93.63039324631349
402,94.70878027184376
403,93.35318248916441
404,93.21857423970795
405,93.95871396005678
406,95.12474663035489
407,93.68351421983203
408,89.99485192446998
409,94.18042297026585
410,93.7485825090901
411,94.53395179219189
412,93.23725067036028
413,93.54405737919413
414,93.4730744855351
415,93.25585088844497
416,89.40151574258209
417,89.85908672452877
418,93.05883821915639
419,93.63332745429219
420,94.64760901120681
421,90.68062344076631
422,93.44581086008148
423,90.45480118911703
424,93.51569734749076
425,94.13604721700214
426,94.03578826581365
427,93.06558379160785
428,94.26722150100235
429,94.13106707585423
430,92.59712503190644
431,93.64848297745482
432,94.97659989490327
433,92.25662163198416
434,93.68858362012945
435,87.60123042693495
436,92.71203034168808
437,93.46258325035929
438,89.44653987622858
439,93.84419752669835
440,93.77565766020294
441,93.8693310843539
442,93.75102776873705
443,94.13725638828286
444,93.83160728715848
445,88.68100717771459
446,94.982800476804
447,94.59886702634088
448,94.1342216822446
449,89.40825816417706
450,94.24380616145284
451,94.16582847970672
452,90.22106671977303
453,95.03204503177837
454,89.95943308478766
455,94.5709595445295
456,93.23384776076998
457,93.54369677336531
458,94.79615579591865
459,90.70699614195736
460,93.92833168290056
461,94.12016251181291
462,94.0410546779311
463,87.99674510683982
464,93.93326867004156
465,93.39984393382062
466,89.838075544665
467,93.52130100928076
468,93.68624362794854
469,93.83296792348595
470,94.39476522139108
471,94.87426252857627
472,94.38784326755815
473,94.26191272318755
474,90.08191215999787
475,93.52919801631316
476,94.0353136310068
477,94.25070713659137
478,90.51549586935609
479,94.08096617670795
