episode,episode reward
684,99
685,99
686,95
687,99
688,99
689,-213
690,100
691,99
692,98
693,99
694,100
695,99
696,99
697,100
698,100
699,100
700,99
701,100
702,99
703,100
704,100
705,97
706,97
707,95
708,95
709,97
710,93
711,93
712,91
713,-271
714,94
715,85
716,87
717,91
718,94
719,93
720,96
721,85
722,78
723,61
724,71
725,95
726,95
727,14
728,78
729,72
730,91
731,89
732,-188
733,-187
734,-26
735,24
736,76
737,73
738,71
739,82
740,74
741,70
742,79
743,69
744,68
745,74
746,50
747,80
748,59
749,56
750,74
751,67
752,82
753,74
754,73
755,73
756,58
757,56
758,68
759,55
760,40
761,60
762,18
763,50
764,48
765,54
766,30
767,59
768,21
769,53
770,30
771,63
772,63
773,32
774,45
775,46
776,63
777,57
778,67
779,47
780,67
781,38
782,54
783,26
784,26
785,27
786,45
787,4
788,34
789,46
790,42
791,24
792,38
793,48
794,54
795,49
796,46
797,39
798,43
799,63
800,51
801,55
802,64
803,65
804,50
805,38
806,5
807,-158
808,51
809,38
810,53
811,60
812,45
813,38
814,67
815,45
816,57
817,-172
818,37
819,29
820,66
821,48
822,41
823,24
824,12
825,48
826,13
827,27
828,60
829,51
830,80
831,59
832,35
833,22
834,25
835,3
836,52
837,90
838,78
839,61
840,59
841,5
842,25
843,59
844,51
845,-25
846,53
847,11
848,23
849,74
850,88
851,88
852,86
853,80
854,75
855,78
856,59
857,58
858,54
859,36
860,77
861,87
862,53
863,74
864,77
865,70
866,85
867,81
868,89
869,86
870,91
871,70
872,73
873,79
874,61
875,82
876,76
877,67
878,74
879,70
880,70
881,65
882,81
883,38
884,47
885,75
886,75
887,72
888,70
889,76
890,63
891,72
892,71
893,-38
894,76
895,79
896,71
897,70
898,66
899,84
900,37
901,38
902,22
903,8
904,37
905,52
906,27
907,29
908,30
909,39
910,33
911,57
912,41
913,25
914,73
915,91
916,71
917,64
918,74
919,84
920,82
921,82
922,82
923,-22
924,91
925,82
926,74
927,78
928,88
929,90
930,85
931,84
932,88
933,82
934,82
935,72
936,89
937,85
938,95
939,95
940,99
941,100
942,93
943,93
944,96
945,99
946,95
947,95
948,96
949,97
950,100
951,100
952,97
953,97
954,97
955,98
956,95
957,91
958,94
959,98
960,95
961,93
962,94
963,96
964,88
965,94
966,92
967,91
968,85
969,73
970,76
971,79
972,89
973,89
974,90
975,88
976,90
977,91
978,91
979,86
980,80
981,88
982,90
983,66
984,89
985,87
986,80
987,79
988,89
989,-1
990,76
991,60
992,55
993,46
994,76
995,68
996,44
997,83
998,70
999,90
1000,68
