x,y
303,-4.633557441384173
304,-4.024493280098617
305,-5.009918755584311
306,-4.816878362306321
307,-4.948162314549425
308,-4.49857760115193
309,-4.536551538819157
310,-3.8804752524055224
311,-4.437422316561501
312,-4.68861286263624
313,-4.980681316031128
314,-4.7270378948313345
315,-4.271800176083293
316,-4.955141639162709
317,-4.685379684107167
318,-4.775161857501892
319,-4.577211642662766
320,-4.927282000418925
321,-4.16107081280832
322,-4.668897180828797
323,-4.403015267141983
324,-4.807029479248438
325,-4.674221085884054
326,-4.602119932811784
327,-4.285816959856835
328,-4.579051816928472
329,-4.466910419642992
330,-4.069001859528959
331,-4.482784289024886
332,-4.342318069377157
333,-4.834265754579061
334,-4.380951616435501
335,-4.611121430958943
336,-4.3565766243430355
337,-5.203398323867224
338,-4.875140355077801
339,-4.005002111456006
340,-4.378176096141223
341,-4.7758801478468875
342,-4.091928339446997
343,-4.357856128824058
344,-4.547071154670518
345,-4.346848277051231
346,-4.018610388766172
347,-4.730823701070385
348,-4.282023171918909
349,-4.76678484605157
350,-4.405005305162885
351,-4.881945105009629
352,-4.5823447983869485
353,-4.645611557875984
354,-4.336494433206402
355,-4.4382354055618345
356,-4.573541378381213
357,-4.118512279318783
358,-4.147930475528027
359,-4.518253292485365
360,-4.32458385341525
361,-4.49716922789502
362,-4.947719793358538
363,-4.830863040098772
364,-4.253937217622142
365,-4.428323501689494
366,-4.346017593019911
367,-4.319106703503669
368,-4.167363407192946
369,-4.852059279030333
370,-4.10995372381236
371,-4.4802053463746105
372,-4.427008488633223
373,-4.849485833054558
374,-5.110456628311866
375,-3.9278615988956758
376,-5.1306359333093985
377,-4.708541567517085
378,-4.620370527269175
379,-4.165308681129905
380,-4.176905357190986
381,-4.130364361066855
382,-4.635856627989467
383,-4.819301337144938
384,-4.514039841501415
385,-4.554108127978808
386,-4.166889788268977
387,-4.821000299381815
388,-4.63577021682862
389,-4.372223466949001
390,-4.459025580177595
391,-4.421107122914322
392,-4.714153708983131
393,-4.174512068809983
394,-4.6196915620052055
395,-4.572964917918283
396,-4.518975122416819
397,-4.738597498222358
398,-4.5748914440027
399,-4.345497196454742
400,-4.121080779207778
401,-3.8305227368804013
402,-4.440533276295849
403,-4.514624410611966
404,-4.372238715092325
405,-5.026847429329103
406,-4.487832938673307
407,-4.463732850914437
408,-4.865856332525652
409,-4.423235369338045
410,-4.245586302300547
411,-4.104861317115847
412,-4.182017335385031
413,-4.022482768603079
414,-4.77045515408941
415,-4.60160441248763
416,-4.466611905607934
417,-4.3080206619519785
418,-4.6126395423260504
419,-4.619981673013943
420,-4.504005656160338
421,-4.487866436120048
422,-4.685886109581971
423,-4.291721492367634
424,-4.708865660515328
425,-4.89402462616405
426,-3.9776857281954277
427,-4.582835489262248
428,-4.472729768472895
429,-4.019586314429189
430,-4.240559604718861
431,-4.313262006552457
432,-4.656810584743975
433,-4.536600447685732
434,-4.80425245488762
435,-4.47235917072395
436,-4.472505879804706
437,-4.975308750886979
438,-3.9204777852131785
439,-4.368492598654016
440,-4.898146849143044
441,-4.530896674279699
442,-4.444317322859441
443,-4.798352674491299
444,-4.518467297504678
445,-5.114843891280221
446,-4.712782653541816
447,-4.313860069138165
448,-4.626540233457396
449,-4.581017204989953
450,-4.788024804293171
451,-4.726300298956508
452,-4.41665756472787
453,-4.434343191626241
454,-4.508291984119548
455,-4.328506587651678
456,-4.600717038870439
457,-4.72718726153289
458,-4.463799829956299
459,-4.814046715705978
460,-4.810688882932227
461,-4.32848858813736
462,-4.305172336378428
463,-4.5435286006135875
464,-4.298038572746695
465,-4.102843596874936
466,-4.580510914252907
467,-4.374744783691314
468,-3.969045639473157
469,-4.503325181147772
470,-4.409741498625387
471,-4.073018119027911
472,-4.521801427986936
473,-4.515457378351617
474,-4.321683808881172
475,-4.6193843181158085
476,-4.646008900098275
477,-4.305355551700694
478,-4.630697987094038
479,-4.601440685081047
480,-4.216771655002638
481,-4.745948994210974
482,-4.804112484800953
483,-4.779669933994748
484,-4.86926387885566
485,-4.180373516434164
486,-4.422936713099458
487,-4.101770506138504
488,-4.753272723907047
489,-4.6786646155258325
490,-4.377860737577497
491,-4.208342262921666
492,-4.322516546273968
493,-4.747577672560807
494,-4.220061166192078
495,-5.469097781529275
496,-4.312216055274566
497,-4.2105445608570395
498,-4.399535175811646
499,-4.596248262022815
500,-4.943215843827848
501,-4.225721781735126
502,-4.486532188472843
503,-4.036241540557836
504,-4.097983396053447
505,-4.2757851026134
506,-4.322662494418446
507,-4.289268860865841
508,-4.277192933643717
509,-4.733786073083394
510,-4.439395734241942
511,-4.647361265130925
512,-4.53997179081244
513,-4.134464461016485
514,-4.309644301486855
515,-4.607407835414257
516,-4.540139870096631
517,-4.589753107012306
518,-4.847592694990824
519,-4.9899363895981965
520,-4.465459299134404
521,-4.563977833496467
522,-4.850488948899341
523,-4.539154108392784
524,-4.3220273518078995
525,-4.121098005657514
526,-4.315856332393823
527,-4.780582015024704
528,-5.065936144897386
529,-4.226758966338442
530,-5.107496208296627
531,-4.0737819496210985
532,-4.269252244364687
533,-4.758489633517597
534,-3.92582136845117
535,-5.0593269106539
536,-5.210525317749663
537,-4.134927965721598
538,-4.31048076896132
539,-4.318101182294319
540,-4.3013523545578884
541,-4.768099270433785
542,-4.487542231478292
543,-4.085416908667742
544,-4.192005487466035
545,-3.997641211055883
546,-5.003659790506878
547,-4.368658375888282
548,-4.500960561584456
549,-4.548624317579163
550,-4.582444817688288
551,-4.771654529830043
552,-4.557789221582214
553,-4.45558778802953
554,-4.114997373605907
555,-4.692504105516192
556,-4.240577113382274
557,-4.256925414671938
558,-4.5467966412835565
559,-4.462643171122538
560,-4.4082794817188375
561,-4.967494317034413
562,-4.55377103077437
563,-4.571937705208927
564,-4.471000220456848
565,-3.992763619265296
566,-4.9605377145281055
567,-4.66067188660353
568,-4.554518760497478
569,-4.817502131521864
570,-4.32071934563543
571,-4.7110266437370445
572,-4.603577208336895
573,-4.468899534056155
574,-4.4407235640501925
575,-3.674568756377302
576,-4.344951507046018
577,-4.655692095158735
578,-4.233410472917837
579,-4.168872508663519
580,-4.370637426659812
581,-4.1194559529486146
582,-4.316851532745262
583,-4.399648366130279
584,-4.644131795606935
585,-4.0836983131452085
586,-4.770592136181058
587,-4.0928029497679
588,-4.5216692010841335
589,-4.232521230742964
590,-4.867905890937489
591,-4.407042609085124
592,-4.405912278323292
593,-4.52007064503134
594,-4.075442364536191
595,-4.644605902556815
596,-4.790703002101438
597,-4.119181015374686
598,-4.594456066385771
599,-4.213371778323689
600,-4.349022859699281
601,-4.884018923986437
602,-4.185270909726125
603,-4.9367860603834535
604,-4.493153659896221
605,-4.409941580188288
606,-4.427837423018564
607,-4.098010113776316
608,-4.175508941011849
609,-4.194496630587818
610,-4.9408622174858055
611,-4.33324769772285
612,-5.043368263253597
613,-4.597701699788985
614,-4.4176846352979044
615,-4.881489864173392
616,-4.782240757253224
617,-5.028894406992911
618,-4.508881104444611
619,-4.7703621140183685
620,-4.607248071376742
621,-4.374627603126078
622,-4.492847357693066
623,-4.7458350519614765
624,-4.191778225569835
625,-4.182979565740931
626,-4.251630993749147
627,-4.553599204242577
628,-4.424139820533802
629,-4.384525109408067
630,-4.5448871135171895
631,-4.506249741428542
632,-4.524530610344767
633,-4.502285236076102
634,-4.580623695983639
635,-4.234671791118618
636,-4.248746622559805
637,-4.563365301393615
638,-4.212692833682672
639,-4.542975291007221
640,-4.214730126705817
641,-4.5363770428439185
642,-5.280478445044651
643,-4.356916726745685
644,-4.537589906129655
645,-4.2238247792559696
646,-4.655473098223244
647,-4.1226229140865875
648,-4.413341664391274
649,-4.4790102057374055
650,-4.396597682737689
651,-4.900459474541145
652,-4.64452394574879
653,-4.3737879839834415
654,-4.072633403699306
655,-4.9565417513095245
