episode,episode reward
1,-297
2,-212
3,-216
4,-223
5,-217
6,-216
7,-200
8,-226
9,-209
10,-207
11,-212
12,-224
13,-200
14,-211
15,-208
16,-217
17,-208
18,-203
19,-209
20,-211
21,-210
22,-200
23,98
24,-205
25,-288
26,100
27,100
28,100
29,100
30,100
31,-413
32,100
33,100
34,-414
35,-424
36,100
37,100
38,100
39,-416
40,-435
41,-420
42,100
43,-419
44,-422
45,100
46,-417
47,-423
48,100
49,100
50,-422
51,100
52,-426
53,100
54,100
55,100
56,100
57,100
58,-424
59,-421
60,100
61,-418
62,-424
63,100
64,100
65,-424
66,-424
67,100
68,100
69,-425
70,100
71,100
72,100
73,100
74,-409
75,-426
76,-445
77,-451
78,-449
79,-429
80,-444
81,99
82,-438
83,100
84,100
85,100
86,100
87,-422
88,100
89,100
90,100
91,100
92,-416
93,100
94,-426
95,-415
96,-449
97,-451
98,-441
99,-441
100,-434
101,-439
102,-428
103,-434
104,-361
105,-419
106,100
107,100
108,100
109,100
110,100
111,100
112,100
113,100
114,100
115,-418
116,100
117,-422
118,100
119,-425
120,-419
121,-420
122,-425
123,100
124,-419
125,100
126,-415
127,-424
128,-429
129,100
130,100
131,100
132,100
133,-422
134,-419
135,-416
136,-425
137,-426
138,100
139,100
140,100
141,-424
142,100
143,100
144,-425
145,-419
146,-414
147,-426
148,100
149,-421
150,100
151,100
152,-421
153,-417
154,-418
155,-416
156,-424
157,100
158,100
159,-424
160,-421
161,-418
162,-419
163,100
164,100
165,-418
166,100
167,100
168,-421
169,-421
170,100
171,100
172,100
173,100
174,100
175,100
176,100
177,-415
178,100
179,100
180,100
181,-419
182,-415
183,100
184,-420
185,100
186,-425
187,100
188,-427
189,100
190,100
191,100
192,-426
193,100
194,100
195,100
196,100
197,-430
198,100
199,100
200,-421
201,-423
202,100
203,-420
204,100
205,100
206,-419
207,100
208,100
209,100
210,100
211,100
212,-432
213,-428
214,-431
215,100
216,100
217,100
218,100
219,-424
220,-419
221,100
222,-422
223,100
224,100
225,-413
226,-418
227,-423
228,100
229,-418
230,100
231,100
232,-424
233,100
234,100
235,100
236,100
237,100
238,100
239,100
240,100
241,100
242,100
243,100
244,100
245,-421
246,100
247,100
248,-420
249,100
250,100
251,100
252,100
253,-424
254,100
255,-419
256,-425
257,-423
258,-424
259,100
260,100
261,100
262,-425
263,100
264,-420
265,100
266,-424
267,-422
268,-418
269,100
270,100
271,-423
272,100
273,-421
274,-426
275,100
276,100
277,-424
278,100
279,-426
280,100
281,-419
282,100
283,100
284,-415
285,-419
286,100
287,100
288,100
289,-415
290,-414
291,100
292,100
293,100
294,100
295,-417
296,-425
297,100
298,100
299,100
300,100
301,100
302,100
303,-426
304,100
305,100
306,100
307,100
308,-421
309,100
310,-423
311,100
312,100
313,-424
314,100
315,-421
316,100
317,-414
318,100
319,100
320,100
321,100
322,100
323,100
324,100
325,100
326,100
327,100
328,100
329,100
330,100
331,-420
332,100
333,-414
334,100
335,-428
336,100
337,100
338,100
339,-418
340,-423
341,-425
342,100
343,100
344,100
345,-423
346,100
347,-426
348,100
349,-423
350,-425
351,100
352,100
353,-426
354,100
355,100
356,100
357,-418
358,100
359,-418
360,100
361,-422
362,100
363,-416
364,100
365,100
366,100
367,100
368,100
369,-420
370,-425
371,-415
372,100
373,-422
374,-424
375,-423
376,100
377,100
378,100
379,100
380,100
381,-421
382,100
383,100
384,100
385,-425
386,-424
387,-421
388,-425
389,-412
390,-415
391,100
392,100
393,100
394,-418
395,-416
396,-427
397,-422
398,-415
399,-424
400,100
401,100
402,100
403,100
404,-425
405,100
406,-424
407,100
408,100
409,100
410,100
411,-414
412,-423
413,100
414,-422
415,-420
416,100
417,100
418,100
419,100
420,-412
421,100
422,-431
423,-423
424,-422
425,-419
426,-414
427,-424
428,-418
429,100
430,-415
431,100
432,-417
433,100
434,100
435,-427
436,-423
437,100
438,100
439,100
440,100
441,-414
442,-420
443,100
444,100
445,100
446,100
447,100
448,100
449,100
450,100
451,100
452,-433
453,100
454,-416
455,100
456,100
457,100
458,100
459,100
460,100
461,100
462,100
463,100
464,100
465,100
466,100
467,-430
468,100
469,100
470,-424
471,100
472,-419
473,-426
474,100
475,-424
476,-422
477,-421
478,100
479,-418
480,-423
481,-428
482,-420
483,-417
484,100
485,-419
486,100
487,-420
488,-420
489,100
490,100
491,100
492,-426
493,100
494,100
495,-424
496,-424
497,100
498,-422
499,100
500,-433
501,-421
502,-418
503,100
504,-409
505,100
506,100
507,100
508,100
509,-427
510,100
511,100
512,100
513,-419
514,100
515,100
516,-415
517,100
518,-423
519,100
520,100
521,-429
522,-416
523,100
524,100
525,100
526,-412
527,-421
528,100
529,-426
530,-416
531,-417
532,100
533,-421
534,100
535,-421
536,100
537,100
538,100
539,-417
540,-418
541,100
542,-430
543,-426
544,-415
545,100
546,100
547,100
548,-419
549,-420
550,100
551,-431
552,-418
553,-419
554,-420
555,-427
556,100
557,100
558,-418
559,100
560,100
561,100
562,-424
563,100
564,100
565,-426
566,-425
567,-429
568,-425
569,-422
570,-416
571,100
572,100
573,-417
574,99
575,-417
576,-418
577,-426
578,-416
579,100
580,100
581,100
582,-420
583,-415
584,100
585,100
586,-427
587,-420
588,-421
589,100
590,-417
591,-423
592,-419
593,-423
594,-433
595,100
596,-432
597,100
598,-420
599,100
600,100
601,100
602,100
603,100
604,100
605,100
606,-420
607,-414
608,100
609,100
610,100
611,100
612,100
613,100
614,100
615,-431
616,100
617,-417
618,100
619,100
620,100
621,-428
622,100
623,100
624,100
625,100
626,-422
627,-418
628,-418
629,100
630,-421
631,100
632,100
633,100
634,100
635,100
636,100
637,100
638,-420
639,-432
640,100
641,100
642,-428
643,-423
644,-424
645,-432
646,100
647,100
648,100
649,-417
650,-418
651,100
652,100
653,100
654,100
655,-419
656,100
657,100
658,-423
659,100
660,100
661,-424
662,-418
663,100
664,100
665,100
666,-417
667,-411
668,-423
669,100
670,100
671,-421
672,-424
673,100
674,-416
675,-426
676,100
677,-413
678,100
679,100
680,100
681,100
682,-421
683,100
684,100
685,-428
686,-423
687,-428
688,100
689,-434
690,100
691,-433
692,-417
693,100
694,100
695,100
696,100
697,-421
698,100
699,100
700,100
701,100
702,-417
703,100
704,100
705,-422
706,-423
707,100
708,100
709,-418
710,100
711,100
712,100
713,100
714,100
715,100
716,100
717,100
718,-423
719,100
720,-428
721,100
722,100
723,-422
724,100
725,100
726,100
727,100
728,-426
729,-427
730,100
731,-423
732,100
733,100
734,-419
735,100
736,-422
737,100
738,-421
739,-413
740,100
741,100
742,100
743,100
744,100
745,100
746,-419
747,-420
748,100
749,100
750,-426
751,-421
752,-421
753,100
754,-421
755,100
756,100
757,-417
758,100
759,100
760,100
761,100
762,-416
763,100
764,100
765,-416
766,100
767,-419
768,100
769,-412
770,100
771,-421
772,100
773,-423
774,-414
775,100
776,-425
777,100
778,-424
779,-415
780,100
781,100
782,100
783,-416
784,-422
785,-421
786,100
787,100
788,100
789,-413
790,-415
791,-413
792,100
793,-417
794,100
795,100
796,-422
797,100
798,100
799,-417
800,100
801,-419
802,-424
803,-429
804,-416
805,100
806,-420
807,100
808,-424
809,100
810,-423
811,100
812,100
813,-427
814,-414
815,100
816,100
817,-416
818,-425
819,100
820,100
821,-432
822,-427
