x,y
1,-111.78932081263997
2,-4.181189526568406
3,-7.029467370076976
4,-12.807747753571737
5,-5.041514383309512
6,-5.465849125831366
7,-1.7475561103928057
8,-5.670188799224048
9,-3.6687631765979383
10,-2.5728899537242627
11,999.5059942400774
12,-61.82317135297561
13,-17.05691315736258
14,-86.70015520816659
15,-28.22836232651958
16,-85.92100139701442
17,-18.375281546641055
18,-69.18872191993896
19,989.674639744709
20,-153.40091868246495
21,-21.29610807480812
22,-14.00112907002658
23,-345.7123055733353
24,-156.294898967012
25,-27.83780974451534
26,-96.26554761585663
27,999.8543435922293
28,-66.33415285512541
29,-54.15225425094063
30,-117.10174822949205
31,-65.74432684129307
32,-95.95899347108282
33,-78.55508945154556
34,-257.50728489970925
35,-268.05264373455816
36,-125.58558133613236
37,-25.841183721529035
38,-99.89323814579339
39,-481.0841158831474
40,-467.61843141858037
41,-481.2086014714255
42,-39.89342508930906
43,997.5926304503673
44,-458.86616811527534
45,-272.18209647519603
46,-277.4747436513971
47,-482.06348008609683
48,-263.4773523932527
49,-252.44958044421045
50,-480.7899596382824
51,-481.61368359612857
52,-480.49753331360427
53,-257.6581823301362
54,-481.8117541517461
55,-251.11363781533595
56,-480.506231868245
57,-339.34078085870334
58,-260.00425730758457
59,-276.45714135959054
60,689.344418896594
61,-237.97267709751125
62,-160.72609640221367
63,-320.88634916596567
64,-194.4153595510123
65,-268.92548673752077
66,-304.54586429209184
67,-269.5957731108778
68,-285.64624940699497
69,-172.65847766070453
70,-265.5466184332948
71,-268.844148981493
72,-272.80156664798056
73,-118.54960822546703
74,-138.3538690393108
75,-41.966196625707404
76,-280.82663791806624
77,-13.737600443650523
78,-25.3671733678224
79,-30.282344641747475
80,-25.299276627468835
81,-29.034510016478905
82,-33.17685483149132
83,-4.873986014603033
84,-19.20406830533926
85,-251.18783105560593
86,-254.78284450526974
87,-41.13356050165108
88,-15.932494914484847
89,-17.255122633225145
90,-22.89584585488602
91,-23.88285101097218
92,-13.667638194091403
93,-249.98309268202289
94,-254.20163238204793
95,-14.292450123691257
96,-25.59936283362713
97,-249.08157682596388
98,-21.93348201983421
99,-55.11355389827878
100,-21.168246930375197
101,-11.114687627614105
102,-34.96276263117456
103,-8.93320871273237
104,-12.969360789445332
105,-30.52141994480637
106,-7.959748279000699
107,-60.35853040034941
108,-169.64892040862676
109,-189.2726442044041
110,-46.57821872732792
111,-139.21741070389996
112,-42.681603103445326
113,-22.95281701152162
114,-8.783571838217835
115,-47.943801596463885
116,-32.067330928306745
117,-28.83996814001211
118,995.4963938254446
119,-171.79043408496958
120,-109.50489340554391
121,-19.55824608542894
122,-71.19879223734532
123,-95.52923457993127
124,-52.916722913085756
125,-53.49474367489479
126,990.1407573715687
127,-55.9340582501514
128,-50.5225783695293
129,-58.60754845151064
130,-17.172226198224372
131,-8.849383196406857
132,-11.510142485997399
133,937.811242780448
134,898.2129091175304
135,-146.25721619293833
136,-175.04573163429149
137,997.388416438419
138,-14.977825657017204
139,-154.10820832376572
140,-11.914785446786249
141,-205.95125078738937
142,991.308844330627
143,-21.32209142488832
144,-27.583365624323143
145,-17.24741053728527
146,-33.062439226872826
147,-27.91907445996701
148,-39.03471290688826
149,-46.806908735380794
150,-54.545032865111175
151,-18.276391282741336
152,-53.02216777682481
153,-33.04040183255393
154,-13.98276392822611
155,-43.554338146264136
156,-21.829537278917584
157,-41.43467809595442
158,966.4681162139916
159,-14.276932784886517
160,-41.83342954220813
161,-79.4286086160432
162,-25.95601501485217
163,-23.34511473946474
164,-27.45541369904104
165,-28.36468733770814
166,-3.1742655936363895
167,-34.4757291265473
168,-14.188666060542838
169,-23.630710222537417
170,-34.418011649620084
171,-24.276474011070597
172,-6.6263086174545345
173,-24.97782222509231
174,-38.92866119298322
175,-39.574624802804365
176,-39.26101151535326
177,-10.051559537348048
178,-23.904336887134377
179,-200.14362196294186
180,-45.89554208581921
181,-33.29929597296967
182,-18.149362986542627
183,-11.251122577305074
184,-28.5013157048141
185,-84.16042302284143
186,-13.513564389160452
187,-19.821560025592227
188,-37.255974428835835
189,-4.462888471200535
190,-10.59621947273438
191,992.7834374690336
192,-57.80866134515936
193,962.7462246014094
194,-22.536681439778153
195,-41.67763619996976
196,975.7611385659893
197,-43.98114985069499
198,-49.39337251370208
199,989.39072825804
200,-49.88957328656982
201,-31.601642524441306
202,847.578912589104
203,-7.509310614476864
204,-15.623069285741845
205,-15.554788691143877
206,993.4789194684867
207,-93.29163447248031
208,-42.927931443919896
209,-2.2306602167636123
210,-10.236796855707334
211,-90.10159127832145
212,-11.038408713003932
213,-33.640138008068796
214,974.1598788213399
215,970.7786238028326
216,-21.369875477688254
217,-11.977510583319637
218,981.5494799472061
219,968.6326738698571
220,996.8479024420546
221,-20.288336783488173
222,-11.863327566428485
223,-11.024952948035788
224,-5.027079369522899
225,-39.43661148615491
226,-17.304142587083355
227,-46.31806854175297
228,955.8185925342048
229,970.941102180148
230,-5.009754439051023
231,-4.508957281543327
232,-4.229351094478399
233,-152.26810313133623
234,-109.81673544896763
235,986.3476467041006
236,-186.5825613152237
237,-19.645619010987183
238,-23.337055076472474
239,-18.683769716088342
240,-186.19438944230532
241,-66.42775476689442
242,-10.842846907740961
243,-113.95578335157789
244,980.8487959010848
245,-4.74878666233107
246,847.8570330285131
247,917.3986680651468
248,-28.363983571942196
249,907.1724817359906
250,-26.553327761823166
251,-5.753932991637259
252,-7.0934443761936645
253,-13.58472482503718
254,-132.27136335140497
255,-121.08020216684284
256,972.9137424537838
257,986.4853398034961
258,-223.6130274897337
259,-9.098865097318576
260,-14.98112746485597
261,-32.42578670922087
262,-51.06183043629392
263,-31.832889646324016
264,-60.462028960876516
265,-16.029851714186712
266,-38.761282854453135
267,990.7399112426307
268,975.3288376559929
269,-46.62108249651266
270,-37.781818676266106
271,-15.436472632321433
272,-30.243158557239344
273,984.726531207922
274,-29.836326519816076
275,-37.9798883090124
276,-461.3065204308009
277,-68.28173022360038
278,-146.6837112071849
279,-29.24521360894412
280,-24.329284923731176
281,-23.677240410116124
282,-26.76901669467722
283,-21.264218575160424
284,-60.42265529071815
285,-44.8345722271533
286,-24.280906951282176
287,-42.9883538689737
288,996.0470962566192
289,-27.178590293002596
290,-12.210866032323539
291,-7.2721343097161375
292,-54.652033335759945
293,-2.592279844364158
294,-4.664547994049767
295,-6.051908913316483
296,-9.61174231817053
297,-8.408043425679892
298,-18.253070295106525
299,-19.307999452961262
300,-13.870235319699685
301,-8.4751270310805
302,-7.632803844286732
303,-2.163955452991298
304,983.1368509484683
305,986.7386289872502
306,-9.589489628263166
307,918.2101910527051
308,873.320298796045
309,-8.87299717744309
310,-4.540629225088867
311,-2.7849277735868374
312,-10.111444073699383
313,997.6562995617181
314,-3.9625846963766134
315,-7.668791660556539
316,-18.405318265623034
317,-15.028800132692677
318,-5.374225383974646
319,-2.4789490482341794
320,-6.7519745540288385
321,-4.7450129808639625
322,954.4145839757447
323,-2.3552908753760518
324,984.5234191185873
325,-5.316921381035289
326,-6.343087313300025
327,-21.535876705103608
328,964.7594980902327
329,-1.5158042796920832
330,-10.298638099094937
331,-8.986310642275615
332,-2.6801918225424717
333,-3.167973981315732
334,-3.804375946389792
335,-2.1953268925349487
336,-2.9253351247244272
337,-7.899864756354817
338,-3.5031996230234697
339,-2.8077151598627097
340,-1.859334411190632
341,-1.7183066746312021
342,-3.5343844187835347
343,-10.255237463183036
344,-4.625119034932199
345,-15.924202773671407
346,-3.2425834828435196
347,-12.088767158863805
348,-16.17042828675653
349,-10.95674918321154
350,-13.97310503481724
351,-1.6069928140220469
352,-14.40581522576924
353,-5.197901777409156
354,-3.8171030156526187
355,999.840954059087
356,-25.224944849434383
357,-21.01247972106167
358,981.4970865697046
359,-52.12778679525147
360,-109.45921138601133
361,944.403057486729
362,-5.230255797724031
363,-29.060826656539128
364,-83.4697354336958
365,-12.86050633604054
366,-50.72416822147678
367,-80.9531229035542
368,-113.91784985075677
369,-189.93676746449086
370,-480.4272787141204
371,-119.13163047052014
372,-26.383200854736362
373,-63.06744277698107
374,-26.24556307697685
375,-20.30813215698024
376,-154.50101198935297
377,-3.7514319748594045
378,-4.376010052322935
379,-16.503846535524886
380,-4.748896432029725
381,-2.468441963097048
382,-7.3938110950618725
383,-4.055574551191182
384,-4.936017974900875
385,-7.347465820842777
386,-6.007352211380423
387,-7.7031235976604355
388,-3.305665392014532
389,-3.078050347845425
390,-23.357824973213386
391,-55.26311797909783
392,-54.61279727746858
393,-67.28394052981619
394,-124.59215224537887
395,-58.16680413445523
396,-30.594261230317226
397,-22.919921302112115
398,-38.924960190492826
399,-37.43530840112174
400,-113.16423429468296
401,997.541478568942
402,-11.174363654942502
403,979.414746747459
404,-30.923195807856462
405,-13.681102731541136
406,990.4747500486455
407,-19.754446861718126
408,-83.9611141373207
409,-106.84398037196891
410,-36.391043558843116
411,957.6286138804237
412,983.5506441943087
413,974.2106856702238
414,-17.19110882171508
415,-4.9104153863618905
416,-5.655307918211868
417,-7.258808803810018
418,987.7935331772761
419,-7.878482923750734
420,-4.517246138196226
421,-23.290461748483278
422,-13.23692878831719
423,-22.71986978053304
