x,y
1,-3932.244624198923
2,-3618.984276269205
3,-3597.7051672056687
4,-3221.91448612021
5,-2706.2639937879326
6,-2093.331687342345
7,-1863.1367563756828
8,-1215.2220745298719
9,-1355.946498601637
10,-1577.421457088797
