episode,episode reward
361,97
362,-208
363,100
364,99
365,99
366,98
367,98
368,99
369,99
370,98
371,100
372,94
373,100
374,100
375,91
376,97
377,100
378,99
379,98
380,100
381,99
382,-195
383,97
384,98
385,100
386,98
387,98
388,94
389,100
390,99
391,100
392,98
393,99
394,100
395,99
396,98
397,99
398,100
399,99
400,97
401,99
402,100
403,98
404,99
405,99
406,99
407,98
408,100
409,100
410,-203
411,99
412,97
413,98
414,99
415,-202
416,99
417,99
418,98
419,100
420,99
421,97
422,97
423,100
424,95
425,96
426,100
427,93
428,99
429,93
430,96
431,100
432,97
433,100
434,100
435,100
436,99
437,100
438,100
439,93
440,-223
441,100
442,100
443,-197
444,100
445,83
446,100
447,100
448,21
449,100
450,96
451,99
452,92
453,100
454,100
455,26
456,-56
457,61
458,99
459,75
460,46
461,100
462,100
463,91
464,100
465,53
466,65
467,100
468,69
469,99
470,100
471,99
472,95
473,100
474,90
475,95
476,25
477,100
478,100
479,75
480,82
481,91
482,-27
483,99
484,93
485,99
486,98
487,98
488,100
489,18
490,64
491,100
492,96
493,99
494,100
495,94
496,99
497,98
498,55
499,97
500,39
501,100
502,99
503,98
504,98
505,96
506,94
507,100
508,98
509,99
510,98
511,36
512,87
513,99
514,78
515,100
516,97
517,98
518,96
519,100
520,100
521,97
522,91
523,100
524,95
525,92
526,87
527,-19
528,87
529,89
530,90
531,83
532,95
533,90
534,95
535,99
536,100
537,66
538,95
539,100
540,96
541,93
542,98
543,97
544,91
545,-6
546,78
547,80
548,89
549,92
550,97
551,90
552,86
553,91
554,91
555,95
556,85
557,90
558,93
559,86
560,94
561,86
562,86
563,90
564,94
565,93
566,96
567,94
568,91
569,90
570,95
571,94
572,95
573,81
574,97
575,97
576,98
577,99
578,37
579,96
580,97
581,95
582,95
583,90
584,95
585,98
586,100
587,99
588,96
589,99
590,98
591,100
592,97
593,90
594,98
595,97
596,99
597,95
598,95
599,95
600,95
601,94
602,97
603,100
604,96
605,91
606,97
607,96
608,99
609,99
610,99
611,93
612,96
613,88
614,97
615,94
616,94
617,97
618,97
619,94
620,97
621,97
622,93
623,92
624,89
625,97
626,95
627,90
628,92
629,97
630,96
631,92
632,93
633,97
634,91
635,90
636,87
637,91
638,89
639,95
640,91
641,91
642,93
643,83
644,87
645,89
646,92
647,92
648,95
649,92
650,98
651,88
652,98
653,93
654,96
655,96
656,93
657,96
658,91
659,94
660,97
661,97
662,88
663,96
664,90
665,91
666,92
667,81
668,92
669,87
670,92
671,88
672,97
673,99
674,96
675,96
676,94
677,94
678,94
679,94
680,95
681,99
682,99
683,99
684,94
685,98
686,100
687,99
688,100
689,98
690,100
691,99
692,100
693,97
694,98
695,100
696,98
697,69
698,97
699,61
700,95
701,83
702,86
703,78
704,67
705,100
706,92
707,100
708,98
709,99
710,98
711,97
712,97
713,85
714,96
715,98
716,96
717,98
718,98
719,100
720,100
721,98
722,99
723,100
724,97
725,99
726,100
727,100
728,97
729,99
730,100
731,99
732,96
733,88
734,100
735,99
736,100
737,97
738,97
739,100
740,99
741,100
742,100
743,100
744,97
745,99
746,97
747,98
748,98
749,94
750,97
751,100
752,100
753,95
754,98
755,99
756,100
757,100
758,100
759,100
760,96
761,98
762,99
763,100
764,100
765,97
766,98
767,99
768,100
769,100
770,96
771,100
772,99
773,100
774,99
775,100
776,100
777,100
778,100
779,100
780,96
781,100
782,99
783,100
784,100
785,100
786,97
787,100
788,100
789,100
790,100
791,100
792,98
793,63
794,100
795,100
796,99
797,98
798,100
799,100
800,100
801,100
802,100
803,100
804,97
805,100
806,100
807,99
808,100
809,81
810,100
811,96
812,100
813,97
814,97
815,100
816,85
817,100
818,98
819,100
820,91
821,100
822,99
823,100
824,99
825,98
826,100
827,99
828,100
829,100
830,100
831,100
832,89
833,100
834,100
835,100
836,99
837,78
838,100
839,100
840,100
841,100
842,100
843,100
844,100
845,100
846,95
847,100
848,96
849,99
850,100
851,86
852,100
853,100
854,99
855,95
856,98
857,100
858,96
859,99
860,95
861,97
862,99
863,99
864,96
865,82
866,99
867,98
868,95
869,89
870,100
871,90
872,100
873,98
874,98
875,100
876,98
877,99
878,100
879,95
880,-3
881,99
882,95
883,77
884,99
885,96
886,100
887,99
888,98
889,96
890,95
891,97
892,97
893,95
894,96
895,100
896,98
897,95
898,82
899,80
900,100
901,96
902,96
903,93
904,86
905,95
906,100
907,93
908,95
909,99
910,99
911,98
912,92
913,94
914,98
915,95
916,95
917,100
918,100
919,95
920,92
921,95
922,96
923,97
924,98
925,96
926,95
927,100
928,100
929,96
930,98
931,96
932,96
933,95
934,98
935,96
936,90
937,92
938,100
939,88
940,94
941,93
942,98
943,97
944,100
945,99
946,93
947,94
948,99
949,99
950,98
951,99
952,94
953,96
954,96
955,99
956,94
957,100
958,99
959,99
960,97
961,98
962,95
963,92
964,98
965,100
966,98
967,94
968,96
969,95
970,96
971,100
972,94
973,96
974,95
975,98
976,98
977,94
978,97
979,100
980,96
981,97
982,98
983,100
984,99
985,100
986,99
987,100
988,97
989,99
990,93
991,100
992,99
993,100
994,98
995,100
996,99
997,97
998,100
999,100
1000,98
