x,y
182,-530.5930528790007
183,-761.5010580583427
184,-1294.2362846817416
185,-964.29561800553
186,-146.8781783082104
187,-941.0540243737023
188,-1522.0172551280461
189,-785.9524764629658
190,-647.5021433989169
191,-1390.6341906178532
192,-1436.5699116487183
193,-1040.0122130804457
194,-758.0331615572125
195,-909.9929949883197
196,-412.09240595974643
197,-902.2192854603904
198,-781.9556827076544
199,-661.801534248046
200,-542.7057866229553
201,-523.5502701413714
202,-277.1586965459088
203,-389.68566271748074
204,-274.49219605938765
205,-394.38191874689403
206,-663.6043598968087
207,-403.68716852897967
208,-405.5744536487455
209,-522.8747145564232
210,-516.8613711007481
211,-395.1764758856243
212,-19.782045260734005
213,-17.781356343039224
214,-132.33450164895538
215,-135.31374289379974
216,-359.21716839430064
217,-142.0083986648637
218,-270.9235931130716
219,-234.36951399426198
220,-137.2971322302719
221,-260.2866011571046
222,-387.549262560876
223,-9.308408157707593
224,-357.97308343942035
225,-130.0971993379887
226,-233.74925318249456
227,-120.90864007565284
228,-347.9447128046862
229,-118.23146792502399
230,-120.15295775454831
231,-236.40081375985397
232,-231.9558338259735
233,-119.02743335282767
234,-242.6322133593797
235,-116.16817095666426
236,-121.69146692134035
237,-114.97445916145168
238,-122.49699686344702
239,-128.03491755645643
240,-230.5409733915408
241,-124.42499440634651
242,-353.6933690437652
243,-241.5035123908228
244,-0.4239635378807478
245,-0.5769508642558924
246,-365.33828612231395
247,-356.9421772417759
248,-123.63071984830661
249,-0.9169410067555811
250,-122.27591609531672
251,-1.1080637339729582
252,-353.0666831204647
253,-1.8276724816559966
254,-351.8381062800791
255,-125.61671077602931
256,-236.1382033020267
257,-235.10422086898916
258,-462.75052938156466
259,-358.8055603368648
260,-243.43771701449543
261,-118.94309880508858
262,-367.57045570900823
263,-126.27026029003274
264,-1.135091400293901
265,-240.06628685128348
266,-376.81865478433326
267,-120.59111249239665
268,-4.192853653672868
269,-121.49612710441252
270,-119.98036047313033
271,-125.29168955098814
272,-237.60752202148427
273,-119.69428625746006
274,-120.14604815080529
275,-123.58977259526655
276,-356.4345591576929
277,-346.22665336468924
278,-243.0629396708512
279,-125.2415026129875
280,-122.05854595734897
281,-123.58332960740681
282,-237.09969829932558
283,-477.8542967558133
284,-123.39061664366012
285,-239.6900690143667
286,-122.33900564599027
287,-363.0837381318265
288,-805.6871835862811
289,-530.1314424897022
290,-3863.287756322535
291,-238.20368306387778
292,-122.47763108242943
293,-369.2439298003179
294,-352.5607859550069
295,-266.24695366964437
296,-242.87577718165784
297,-251.90948565936645
298,-121.57166479655204
299,-126.78025755977194
300,-443.71044131256764
301,-259.76347471255247
302,-254.0090415959177
303,-260.72778665674787
304,-258.36067983525805
305,-502.8379829428534
306,-137.97283503037602
307,-12.978450706991108
308,-376.7820824615441
309,-657.5290208479265
310,-375.9485027353583
311,-543.6954126629486
312,-565.5214633088592
313,-2.6344247727687207
314,-126.9432492479858
315,-123.91410524607429
316,-242.7751485203206
317,-118.3684133673408
318,-367.3326686306146
319,-538.1555142665974
320,-1.7767967332451708
321,-120.12286486675347
322,-123.28974256020422
323,-126.67034405069931
324,-127.6014581597976
325,-119.00441852259507
326,-229.0181113578748
327,-124.3221884808398
328,-125.65299399832223
329,-129.52948222888404
330,-430.24121262653443
331,-131.11071991204668
332,-440.17363915854366
333,-232.71479821060916
334,-230.1932152332673
335,-357.29249422947953
336,-131.9001958307509
337,-354.2413312231721
338,-462.13680642872066
339,-121.93490778399068
340,-123.77344804616519
341,-240.13397682131446
342,-125.92500321421367
343,-128.37138356264396
344,-334.1713470694782
345,-239.80178594837915
346,-126.0304097927116
347,-129.9884098620298
348,-134.3027315535176
349,-259.02377201026786
350,-124.61027989396513
351,-126.11138270965259
352,-251.6868240398205
353,-138.3966400190287
354,-130.03369510736508
355,-371.5545430399874
356,-249.6761368853842
357,-7.9251877473373975
358,-122.41361135099558
359,-126.23324945784324
360,-132.70593257578906
361,-125.32705927496785
362,-8.556767112189982
363,-415.09210256040706
364,-129.8507170374265
365,-388.79603228692815
366,-134.2651707346506
367,-263.2555978010248
368,-13.8632201217643
369,-284.16083782846636
