episode,episode reward
1,-12.927391047015865
2,-14.51448941591006
3,-13.838271862091084
4,-14.472214605664222
5,-15.469495609834897
6,83.80974318964785
7,91.23881544989723
8,88.74070929599961
9,72.42917169670352
10,82.42195626744176
11,-35.27721956359198
12,-35.21800412946537
13,-36.437016310788046
14,-39.94932393280729
15,-32.47009939022918
16,-37.56796152175881
17,-35.23788499359299
18,-30.225659508994042
19,-35.69036106314688
20,-33.28970609521187
21,-36.736145909626494
22,-34.787241619028286
23,-33.52574096431458
24,-35.94108042970794
25,87.74195257990891
26,67.62889028289406
27,63.41308620734447
28,-34.24235987873235
29,80.4021403242859
30,69.30274737616006
31,-33.48218246319316
32,-37.45440430776365
33,87.00986143674606
34,-31.071543025552213
35,62.67525891741069
36,69.76945108442493
37,85.12974280272623
38,-36.97409275803887
39,-34.46934935399059
40,81.36833424295163
41,59.7766133004628
42,-31.86616239718765
43,-33.58807293063495
44,89.37254314842767
45,69.25333193494664
46,-36.8526959757281
47,79.48336638202169
48,86.63575348254594
49,72.73657511609362
50,87.04048184712931
51,78.04378551749596
52,77.67007756104067
53,-37.19126006778069
54,80.40546560594633
55,84.79942530102207
56,94.10844711615151
57,93.87604789301048
58,86.95039780643027
59,94.53137545624477
60,94.31428873286575
61,92.33370565893092
62,94.5452901756813
63,94.16008680261226
64,91.73106750157203
65,94.59154360625591
66,93.91291847614103
67,89.64359448307384
68,93.5822637370113
69,94.57398079908329
70,93.18991515333238
71,93.56319273418082
72,92.9076403788177
73,93.47971021755072
74,94.08153287602578
75,94.40056393658361
76,94.20107134195472
77,91.14208061156914
78,93.85354903635137
79,93.49584178007743
80,95.20555807240311
81,94.61712425760207
82,93.60121884659456
83,94.4843599995631
84,93.5548997240417
85,89.00052650985161
86,94.22257380401683
87,93.16005405709205
88,93.68040275005353
89,94.48335516241241
90,93.94995480350156
91,94.45800023529314
92,92.00169089304899
93,89.83860283354332
94,93.86853010939554
95,93.71363747153443
96,88.45090502477528
97,93.80053998706308
98,91.5554766658306
99,90.9067691643993
100,93.82032778494796
101,94.51003675002451
102,91.43398849603142
103,93.15481378865357
104,94.006863608154
105,91.62784911109219
106,93.80802075824519
107,94.3471714847382
108,93.43129759226488
109,92.01722907641692
110,93.73597116164407
111,92.86516034483763
112,94.99399436506012
113,94.58411552966123
114,94.06305240392177
115,93.82088672268624
116,93.93817406160193
117,94.13284715093882
118,94.33312036245248
119,95.40436816876351
120,95.23962569630206
121,91.07093140246158
122,94.40797796705841
123,93.84341542608671
124,89.88842626017718
125,90.47855912286786
126,90.35699669036609
127,91.82425164402525
128,94.36272970624556
129,94.04612116288003
130,94.27816707474918
131,94.26253825216307
132,94.59754508652946
133,93.895546848709
134,94.41054735165008
135,89.44366013707818
136,94.14800174766141
137,90.07118895856212
138,93.54144063736457
139,91.48403828723886
140,89.43807558486347
141,93.4076096419126
142,94.96602136286532
143,94.23978739066457
144,92.34490490447445
145,94.27307259642674
146,94.1598183119298
147,94.3791200128148
148,94.19760129880348
149,94.21431032248375
150,91.24750059741565
151,94.16527107449434
152,94.73107261234536
153,93.66937437159251
154,94.4468996673654
155,94.10632132291309
156,92.7274666979909
157,94.14805748181793
158,94.5365910460969
159,93.26369761352818
160,93.65759040471389
161,95.18122468609454
162,94.27790249154287
163,93.70293447206126
164,94.67233453959884
165,93.25311221866446
166,93.68026786425487
167,94.6999165184016
168,94.3658278166142
169,93.75238413180688
170,93.71201038205558
171,93.5946433349872
172,94.81219111125175
173,89.97409802078386
174,93.82357732552957
175,93.90781450622848
176,94.21767926621384
177,92.67789161376236
178,93.5624272840253
179,95.08905116321512
180,94.92135640133347
181,92.01402486415252
182,90.2765322430775
183,95.06736442258043
184,94.39442662627924
185,95.77988492318288
186,95.14530520930826
187,93.3026408288778
188,92.86075393053807
189,92.84608938999538
190,90.19015824471379
191,90.1707133534455
192,93.33011504359222
193,90.27466815102764
194,93.54499139820841
195,95.16410738786071
196,94.89992938187429
197,95.5150521285969
198,92.5006967824915
199,94.97164286673274
200,92.67627488967024
201,94.64265063085327
202,90.42421432124812
203,94.56102358385202
204,94.62337314877021
205,93.33865546587515
206,93.30074391833027
207,89.19067984130407
208,91.62995647335366
209,90.36715386852953
210,94.23694257994536
211,93.98540344982626
212,90.68814869851163
213,91.23943565711477
214,90.36850048766402
215,87.32603530920542
216,80.14491229957878
217,-33.11590893687483
218,80.26538756341698
219,86.77313390469142
220,84.1383411796524
221,88.0972625607197
222,91.02694872229425
223,85.42682913428752
224,94.03435068366846
225,93.99967462988303
226,90.36948516084294
227,93.91378259952509
228,94.52728125256199
229,89.93834293859842
230,90.5732106238306
231,91.14542757302245
232,94.5007238409431
233,94.05401269438181
234,90.67960368797743
235,93.98000860579516
236,92.5321377954725
237,84.34269663772491
238,83.54620906741589
239,78.24498783355203
240,68.87992674753004
241,82.48993677352048
242,79.74654588468397
243,65.73392376490355
244,-36.03842474758712
245,-35.19163249122969
246,-37.11030125146831
247,-37.57646434770575
248,-32.34789813084815
249,-36.800831943365864
250,89.39148394794977
251,-32.08977249122979
252,91.22385361551726
253,-35.88871555593595
254,-34.05930437511155
255,92.13631728471427
256,87.0785215835148
257,78.66494179547382
258,-34.60874150731851
259,70.22382783433505
260,79.78599927077725
261,73.42715736852188
262,77.45696422647124
263,76.26381932509358
264,73.98763641906693
265,-41.408120389885156
266,-36.596746364307485
267,80.68649356635649
268,-34.9915832770138
269,-36.60283020094573
270,76.44505710199358
271,-37.661360347614114
272,88.31259617913351
273,-36.7029516183967
274,-36.07790498727504
275,75.67543574114026
276,63.51996867043129
277,78.39568400880624
278,-35.778522432990805
279,-30.29058385816866
280,75.19393057378556
281,-30.90771419991148
282,-39.97436875910585
283,-33.69519474991356
284,-39.49595674679407
285,-33.91696894218816
286,65.11116422138191
287,-33.20606863004572
288,83.57851339703419
289,-32.665087032184154
290,-34.541261438662914
291,-34.205512951304144
292,-38.151441900822206
293,77.22445407390055
294,88.05723539598777
295,-33.419704597410814
296,-37.74827852829313
297,-36.93744275661908
298,-34.53521291271954
299,-35.976832401746215
300,64.28335654665987
301,-39.61373172721651
302,-40.419297751573005
303,-34.70400009254161
304,72.64973788475214
305,-36.79799879702579
306,-34.49501728233582
307,76.16246504399722
308,-35.21045579121346
309,80.70376639178969
310,-37.28151567555732
311,-31.609716635496294
312,-33.398651130268526
313,79.71710040984534
314,78.27892848986625
315,-37.347200876458224
316,69.6647622178875
317,-35.17535373048648
318,67.57268315408577
319,67.43323915380059
320,91.21563159573684
321,-35.7632872816804
322,-35.083122532447355
323,84.41634164669495
324,-35.85994711636025
325,87.52486795813782
326,-34.85290073575303
327,92.68733353592805
328,92.11463075187658
329,92.8600508131109
330,90.22362820124692
331,92.54666294835548
332,83.3098505672312
333,94.64037631215731
334,86.71438920775438
335,91.11252788998948
336,93.33800384822537
337,93.00979085939693
338,92.03586552471586
339,93.5723291024509
340,92.3065902581305
341,88.41597762931566
342,93.67609583068615
343,86.53519127714311
344,93.29964674552194
345,95.17789835847809
346,92.87170798473066
347,93.90534216673902
348,92.56000424202497
349,92.8757250623249
350,93.65986678540779
351,94.9226727777164
352,93.87307498160737
353,94.3154657821989
354,92.3050766104453
355,94.6903906540284
356,92.73048614603792
357,92.66672656784927
358,91.44752150231953
359,93.82096261041012
360,92.86430561297689
361,93.00495216298863
362,93.52088488888063
363,94.69232733407183
364,93.4807660954717
365,93.1275162652249
366,90.88303747356683
367,91.13664155830757
368,94.04277815953093
369,94.5774278048525
370,91.33685737426877
371,90.99742503631956
372,94.41376021939263
373,92.10575818504259
374,92.51959120312385
375,93.43959446918592
376,93.59774656063105
377,91.33654823886471
378,91.35294135659977
379,93.13196588559755
380,93.6410949818964
381,92.99332445337998
382,94.08065731908367
383,93.50264012321198
384,93.68985669738765
385,93.82716387849646
386,87.23621447579559
387,91.34522964216703
388,93.91050179509308
389,93.11581211394679
390,92.78154713219756
391,93.80088849822478
392,94.44365247833426
393,89.74113356737405
394,94.67236008007653
395,92.64549274307218
396,93.79106035262181
397,93.66473314210442
398,91.52547742808292
399,93.83875319084989
400,92.7725270763951
401,94.65763599627891
402,95.06137115693551
403,92.98445070030843
404,91.52623382516576
405,92.74795786015008
406,93.19265631826975
407,92.92330740343812
408,93.33158962902978
409,93.91753942657196
410,93.83172176856675
411,92.55575919059227
412,94.60400585022096
413,92.57018765046384
414,93.71478449656018
415,94.50415470732868
416,94.51427294894182
417,94.261613284841
418,93.30506346929758
419,92.36135353509447
420,93.44650912429523
421,94.27185592235315
422,88.18857899039271
423,95.54493794905848
424,94.83091431747201
425,94.87233702561647
426,95.3593500370316
427,87.57437714152792
428,93.71035662343674
429,93.11451562695703
430,94.59857816764318
431,91.7262472481949
432,94.55287045786635
433,93.68910940294671
434,93.9681363314468
435,93.56515238803438
436,93.86158800781772
437,95.42520226653079
438,91.62026243178094
439,90.03396029728647
440,91.16397908571685
441,93.06402830856575
442,95.55112280781451
443,94.39648599956475
444,90.9120655984183
445,95.17027362151019
446,93.48276395370087
447,94.22857322133372
448,93.08788221180639
449,94.07224704138126
450,95.01613017280482
451,94.07982267634414
452,94.256521501083
453,94.90159724768114
454,93.23675513652005
455,93.55693161845883
456,90.14184515373368
457,94.22558367377911
458,94.45609564776233
459,94.97681361792128
460,90.09287604512853
461,88.76080415222293
462,91.12320022329244
463,91.08157879257823
464,89.49025052427314
465,90.45127387152434
466,94.60824989999449
467,94.70111859359415
468,94.74594334099305
469,92.04210583634894
470,94.06117479549845
471,89.86024986180045
472,95.15976363125533
473,94.54876612108464
474,93.9738101303399
475,93.51536383106885
476,94.05373001159981
477,91.21084167586997
478,91.62622317391485
479,90.68708466525426
480,93.74833114668445
481,94.02233105183102
482,93.96167569382996
483,91.78055600687645
484,94.26346156351927
485,91.74682504323053
486,92.25394330439794
487,91.12312288148365
488,91.58916064471042
489,-37.713597123847755
490,83.8640310409798
491,75.4140191914572
492,79.74454581024236
493,-37.69622590368072
494,-31.743684288456524
495,-39.559465513686035
496,-36.71995246508347
497,83.27586739615464
498,78.26932468444078
499,-37.96553165517123
500,-34.578016470703176
501,67.3009637074017
502,-36.317235111597846
503,90.73965347000629
504,78.77971405902665
505,83.54324863808111
506,-30.21256342938139
507,-31.63665916720802
508,-36.10224013898401
509,-35.4233516276362
510,-38.76542136958446
511,-35.10465429075496
512,-34.83307128871409
513,67.84672723507609
514,-34.12173296904195
515,-37.68919649993332
516,-41.106805946246574
517,-36.186341206211225
518,-31.217221222312677
519,-39.576862561243374
520,93.35066344377383
521,-33.40630378784303
522,68.22661426670207
523,-33.564525633839565
524,-36.31843011638086
525,79.93462016388642
526,68.47389588126748
527,94.5550593171715
528,89.29004133520304
529,85.73627092592686
530,94.16244833043218
531,92.2600736174057
532,92.16159068391744
533,92.0328675550027
534,90.96813884117608
535,91.547747558747
536,92.50379095155397
537,93.69136009668959
538,92.54283963391147
539,92.26270405209654
540,92.76993065906187
541,92.41378568712315
542,90.9042321871901
543,91.88825937152987
544,94.17701648653232
545,93.25554136169828
546,92.22378151904701
547,93.682546489055
548,92.3562965524007
549,90.73000349539798
550,93.95666743097493
551,94.66464517238954
552,94.65146431403981
553,92.68160957691194
554,94.29506859003068
555,92.53036922634202
556,92.58643618256512
557,95.08765831257787
558,91.4768639876407
559,92.39400517478262
560,93.50826677910675
561,77.36187334743126
562,93.64500256801423
563,88.74299306420313
564,93.22136453169229
565,70.2741195686378
566,-38.51413658798262
567,94.72695753647209
568,87.22288722742995
569,84.68911911681265
570,94.06450082335991
571,86.51546006075782
572,80.64551801629352
573,73.33475029491474
574,87.30375620989031
575,88.3279561599484
576,93.97255602379904
577,93.6341084392811
578,94.49529360603583
579,93.12202964421614
580,93.89874942518408
581,93.95492502893026
582,93.62162661613081
583,92.32267316383599
584,92.86676254296681
585,87.38478735745818
586,94.40775558206926
587,88.55060936356027
588,92.88327467390565
589,92.95345050888616
590,93.17559529318667
591,94.24608756699082
592,94.48852733822986
593,89.36711953501032
594,94.74529736442925
595,86.7652153411972
596,94.75160326778617
597,94.47474119020245
598,94.55048650612116
599,95.03576966318883
600,90.4581913787489
601,94.20114096794963
602,94.51486346095022
603,94.78145257270396
604,94.06694073554338
605,93.54954826881902
606,93.90135487453203
607,94.43390793766243
608,93.65186702600624
609,87.35284679197814
610,94.47911038602375
611,93.89093246903467
612,94.65480811637974
613,93.84590630185824
614,94.10729796608778
615,94.07007699110022
616,86.56880341835675
617,94.81069678371308
618,94.33144569765892
619,94.64615968190861
620,93.96457790375112
621,92.3700798704647
622,95.18943618208343
623,92.74391271018222
624,93.69741299216214
625,93.29836269015492
626,94.13866653502426
627,94.58576401443419
628,94.39359903383372
629,93.74963672454584
630,94.69831925721357
631,93.9996357953144
632,94.19078347406533
633,94.15374093760619
634,93.95824902850892
635,94.99804356547763
636,95.2754783658366
637,92.09577047751189
638,94.5172119678938
639,94.30072678618636
640,94.56860706200443
641,94.33037976274457
642,94.3636751082111
643,93.97423167228861
644,94.2985237712874
645,94.52119209404034
646,94.50578833892712
647,94.57171031835787
648,89.12294848847984
649,94.35457124451935
650,94.56253137027471
651,94.06932336491266
652,93.96632233936384
653,93.99174259672917
654,94.70964152776303
655,94.35150902815113
656,89.85485279918086
657,94.51282914918541
658,87.97503531810612
659,90.23531581023624
660,94.07386863961578
661,87.8603331482797
662,94.58029149551936
663,94.71680967070506
664,93.95695538814599
665,90.31770515127901
666,94.48619015574782
667,94.93833182101055
668,94.2424772480967
669,93.90351204957012
670,94.06291862631262
671,95.21775872386094
672,91.00887212493296
673,91.2856425843565
674,95.44548459716171
675,92.27624146984928
676,93.87352781381594
677,91.39965580919645
678,94.23106696582286
679,90.04097013196805
680,93.79047102648984
681,93.90284742686597
682,94.05761760990009
683,94.86736554779057
684,94.58645209107716
685,94.45837106035098
686,88.60226843610246
687,95.25964159401619
688,95.36589650621623
689,93.97954309518869
690,91.08211146687637
691,90.44068772450674
692,94.12756200369881
693,94.7415426467131
694,94.58425637962296
695,94.0127688385049
696,95.04958431936538
697,95.14939522680109
698,94.26219735042424
699,87.68974871800785
700,94.11882604298236
701,94.0939170889746
702,83.21756254549717
703,90.1702022194807
704,94.6002757951937
705,94.102663073057
706,94.43360894212286
707,89.70985751217803
708,93.91209252345541
709,94.31184980371057
710,94.42001073658892
711,93.74224337505252
712,86.75542980770248
713,94.28617824872347
714,86.24332684352972
715,84.88708266230033
716,95.33784417837185
717,85.18912786031889
718,94.14429381117242
719,94.4767851216025
720,89.61362637309966
721,94.44280019896578
722,94.31170004776199
723,93.93252200406033
724,83.91576080132815
725,82.45301277935056
726,91.57784049519981
727,93.51697228315138
728,94.72879647099623
729,-31.503244299323477
730,94.31317043218797
731,67.06273233464822
732,83.51115342951378
733,93.97161789426431
734,89.07238719683484
735,93.79631148079018
736,90.31812839497138
737,94.37587225609782
738,93.93361649442414
739,85.19850137398171
740,90.35480035755991
741,94.3343048577912
742,93.93259069601028
743,84.97742164544597
744,-38.78736033718899
745,88.90261713268632
746,91.03889399266261
747,89.21927027922091
748,88.10403463581494
749,93.49942964361644
750,94.4468140965653
751,-40.671745878169624
752,90.14844293176492
753,93.82995175007585
754,90.72964786515138
755,91.75467044233946
756,90.73561754784862
757,74.46576384946809
758,79.79653513181523
759,90.46709959510488
760,75.21079029830386
761,88.21915077228073
762,85.45417486775162
763,91.51194127839611
764,84.32110303177637
765,93.86133402363987
766,94.4385124683873
767,87.92047756497082
768,93.7722194941369
769,94.2616811906766
770,75.41987370165387
771,93.77865236687663
772,-39.12042656077396
773,84.02741867500325
774,75.72074622592349
775,89.05542765209158
776,83.08038368078795
777,86.97470174934084
778,94.22948874869802
779,94.15475951804541
780,80.74106912944418
781,89.17933530690897
782,68.1677714734104
783,94.00786169067793
784,93.23303129824073
785,94.13963724202596
786,92.36293517833457
787,68.32485809888468
788,94.56303385891826
789,93.59956911424733
790,94.28669544852094
791,84.86537103869989
792,88.09169445846088
793,93.89007179405836
794,-37.32461219732049
795,93.81964373508177
796,93.84963824012146
797,94.16344314925284
798,94.09680648162838
799,85.97578228155838
800,93.50900235910844
801,93.24205185442706
802,82.61479984935166
803,94.15960181332213
804,94.26669373732108
805,85.62308262266333
806,93.62663864020699
807,94.48072839941038
808,92.0555321453068
809,90.57991331179815
810,85.53778369332096
811,93.51754726183017
812,72.93796849700317
813,94.94721423009358
814,94.70689960051217
815,94.07865264206936
816,76.27914655490234
817,84.70699290162788
818,88.29730828270647
819,93.711201304018
820,93.80987713236868
821,94.07684630802244
822,77.02223063520137
823,94.20051841435998
824,90.45905064684956
825,90.020153314735
826,89.30447147560517
827,94.73932868448178
828,88.2242374725982
829,88.87975629849957
830,94.65358342015031
831,85.3190828149596
832,87.95468081525638
833,93.63915307806417
834,93.92523955468342
835,93.91041364714606
836,94.22403506647818
837,80.58693830991089
838,91.83181869147406
839,94.56550261952405
840,94.01032238900095
841,93.94763771207201
842,86.09958640775812
843,94.76776530641627
844,94.64549090758815
845,87.98261828319076
846,66.13418740449046
847,87.57521640208732
848,94.85742571640994
849,93.89846958220615
850,95.36266063472536
851,92.00341982918525
852,94.49820036464402
853,88.00708879452193
854,93.97896431331975
855,88.20206931253703
856,77.00097685980678
857,94.61153649017328
858,95.03806372703441
859,85.75531148535197
860,94.4555258825766
861,94.63669473163854
862,94.61273090902495
863,93.8922604001269
864,94.13836204684169
865,94.3459701836764
866,92.93403465468666
867,94.18523541313002
868,93.62764544813464
869,93.20127588207792
870,94.2572212293582
871,87.43614829570308
872,87.31892626379994
873,93.60543054090404
874,94.9304345898722
875,86.55453355566725
876,89.87466118748911
877,90.31119276207404
878,94.27706971970738
879,93.05522498587403
880,95.43826937603471
881,93.62652006394741
882,94.85551185024376
883,94.41199038259944
884,86.24532754493893
885,94.18488726257807
886,93.75180164131987
887,87.07230491173476
888,94.38533414353326
889,93.81022342393237
890,94.11680889591096
891,93.9298377089928
892,90.94059502532963
893,94.17671631952831
894,93.2822162229838
895,94.45833713100468
896,94.36400234128554
897,89.99799750644847
898,93.9723723250761
899,91.13667392095576
900,93.45107478026694
901,94.04549481203182
902,94.41069312768674
903,94.72244188554049
904,90.2282337743828
905,89.7202728082414
