x,y
459,96
460,89
461,99
462,93
463,91
464,94
465,81
466,99
467,93
468,94
469,100
470,90
471,92
472,96
473,86
474,91
475,96
476,98
477,97
478,82
479,98
480,87
481,98
482,95
483,87
484,100
485,68
486,99
487,100
488,99
489,85
490,100
491,91
492,93
493,70
494,80
495,83
496,96
497,94
498,100
499,99
500,62
501,97
502,85
503,92
504,91
505,95
506,82
507,90
508,97
509,91
510,99
511,93
512,100
513,100
514,96
515,100
516,93
517,75
518,93
519,96
520,99
521,72
522,98
523,86
524,100
525,97
526,100
527,98
528,100
529,100
530,99
531,96
532,90
533,98
534,100
535,79
536,97
537,97
538,97
539,87
540,96
541,95
542,96
543,96
544,40
545,98
546,100
547,99
548,90
549,91
550,98
551,100
552,98
553,100
554,97
555,94
556,96
557,98
558,100
559,90
560,85
561,77
562,91
563,98
564,88
565,86
566,96
567,99
568,83
569,99
570,84
571,99
572,99
573,100
574,100
575,86
576,82
577,77
578,81
579,98
580,99
581,82
582,92
583,100
584,90
585,100
586,100
587,97
588,99
589,100
590,97
591,93
592,98
593,93
594,97
595,97
596,97
597,89
598,90
599,90
600,84
601,100
602,98
603,95
604,98
605,98
606,95
607,85
608,96
609,99
610,99
611,88
612,100
613,88
614,95
615,100
616,94
617,99
618,98
619,94
620,97
621,74
622,92
623,91
624,96
625,99
626,94
627,98
628,100
629,92
630,100
631,98
632,93
633,99
634,99
635,95
636,95
637,95
638,95
639,96
640,99
641,95
642,96
643,98
644,100
645,100
646,92
647,98
648,87
649,93
650,85
651,95
652,95
653,80
654,97
655,84
656,95
657,97
658,100
659,93
660,90
661,95
662,92
663,100
664,79
665,100
666,99
667,93
668,97
669,99
670,100
671,90
672,97
673,96
674,98
675,90
676,99
677,96
678,95
679,96
680,99
681,99
682,98
683,100
684,92
685,100
686,100
687,99
688,100
689,98
690,100
691,91
692,97
693,99
694,90
695,90
696,97
697,98
698,82
699,98
700,100
701,97
702,90
703,100
704,99
705,98
706,80
707,98
708,96
709,96
710,81
711,86
712,97
713,100
714,92
715,98
716,100
717,100
718,98
719,95
720,98
721,94
722,97
723,98
724,97
725,94
726,97
727,97
728,97
729,94
730,87
731,94
732,96
733,98
734,96
735,96
736,100
737,100
738,94
739,88
740,100
741,90
742,82
743,82
744,84
745,82
746,97
747,95
748,98
749,100
750,100
751,83
752,85
753,77
754,83
755,87
756,97
757,100
758,95
759,100
760,97
761,99
762,88
763,94
764,90
765,100
766,100
767,73
768,95
769,92
770,93
771,88
772,93
773,95
774,53
775,100
776,91
777,100
778,99
779,99
780,89
781,98
782,84
783,86
784,99
785,100
786,100
787,75
788,84
789,99
790,85
791,82
792,97
793,88
794,95
795,59
796,96
797,96
798,82
799,89
800,100
801,99
802,99
803,97
804,100
805,70
806,82
807,100
808,90
809,93
810,79
811,91
812,97
813,92
814,100
815,99
816,89
817,85
818,100
819,97
820,72
821,97
822,93
823,98
824,89
825,83
826,94
827,99
828,100
829,99
830,92
831,95
832,87
833,100
834,94
835,90
836,98
837,78
838,64
839,91
840,97
841,97
842,99
843,95
844,61
845,100
846,85
847,98
848,86
849,89
850,96
851,70
852,49
853,97
854,74
855,98
856,72
857,99
858,67
859,83
860,90
861,93
862,87
863,85
864,75
865,62
866,97
867,92
868,99
869,92
870,86
871,84
872,61
873,19
874,92
875,61
876,83
877,83
878,67
879,85
880,87
881,71
882,39
883,10
884,91
885,99
886,99
887,59
888,69
889,75
890,85
891,98
892,80
893,99
894,80
895,96
896,86
897,89
898,56
899,62
900,85
901,92
902,100
903,91
904,80
905,73
906,99
907,88
908,-34
909,91
910,83
911,89
912,27
913,99
914,95
915,87
916,84
917,69
918,80
919,72
920,85
921,97
922,89
923,87
924,91
925,82
926,71
927,90
928,17
929,88
930,87
931,80
932,98
933,96
934,91
935,82
936,76
937,95
938,100
939,84
940,85
941,71
942,86
943,99
944,95
945,91
946,61
947,86
948,87
949,97
950,95
951,99
952,97
953,81
954,74
955,98
956,98
957,95
958,74
959,93
960,95
961,98
962,93
963,92
964,88
965,100
966,89
967,90
968,94
969,79
970,98
971,88
972,81
973,96
974,98
975,93
976,91
977,85
978,89
979,100
980,72
981,72
982,65
983,99
984,80
985,95
986,91
987,99
988,87
989,84
990,100
991,100
992,96
993,97
994,98
995,97
996,98
997,95
998,98
999,98
1000,58
