episode,episode reward
1,-9.506899549540261
2,-7.5238961730851255
3,-8.980728771394789
4,-7.942622179537251
5,-8.899924389530092
6,-6.639303262431746
7,-5.061325737871102
8,-7.58184444218119
9,-8.42838663652858
10,-6.943274410142495
11,-9.097048728979015
12,-7.806252333801278
13,-5.452248519928817
14,-5.812786892709554
15,-5.452223754624807
16,-9.859694986498571
17,93.24926124751546
18,-13.755105165570612
19,-11.521595012351597
20,-7.721439316586107
21,-8.06812148301671
22,-6.048117233431845
23,-8.250246185590973
24,-8.613275781878832
25,-8.225728106766839
26,-7.495226977742728
27,-11.7917198598606
28,-14.104026445532922
29,84.0840330194458
30,-15.900933002253982
31,-9.302321764279837
32,-26.601882887538352
33,-16.750774499998883
34,-32.55961175173748
35,-19.051877579542822
36,-26.063246308885564
37,-32.05047649330976
38,-31.679063162493634
39,-25.236753509335706
40,-40.07292464711559
41,-35.00454390906975
42,-40.36810825627807
43,-39.06336237804929
44,-35.38833824282881
45,-37.304238995410884
46,-33.21586294631258
47,86.62360391197743
48,-23.198934683428625
49,-11.065508283367874
50,-7.737814840154371
51,-8.144888186451253
52,-7.752183028628759
53,-7.602490940722513
54,-6.456983737995714
55,-5.93807759187751
56,-7.298986774611943
57,-6.784041145338082
58,-8.17088861826783
59,-7.922016904220766
60,-7.342788155868864
61,-6.0513586548805405
62,-9.658536902154362
63,-7.7719367165752065
64,-5.84500324893863
65,-7.752553148676638
66,-5.864202594412289
67,-7.027152179613747
68,-6.816726753018248
69,-6.236305051082882
70,-7.50442210697641
71,-6.98615260343434
72,-4.925670969911673
73,-6.7362091725157605
74,-5.365026680068557
75,-9.751405610915159
76,-6.469772639901394
77,-8.796682265720037
78,94.56672392912482
79,-8.506358886627815
80,92.22248743275352
81,-7.500169788116408
82,-8.234710198968616
83,-5.767416681786775
84,-8.030428637038765
85,-6.942694574637634
86,-4.702176225165414
87,-5.473153606730083
88,-10.175847617246513
89,-8.211343216453148
90,-6.559290175570524
91,-6.800654651075935
92,-6.468512882704513
93,-7.920901917994572
94,-10.30852570229769
95,-6.363614036358382
