x,y
1,-9.53298162759751
2,93.01917132746277
3,-12.325400774144594
4,-11.810035342568911
5,-12.87410546517984
6,-13.38413714981377
7,-8.503161454733666
8,-9.564439274488546
9,-8.800265858700888
10,-10.821786010608266
11,-12.445286374110866
12,-11.213701086928024
13,-11.32862291978402
14,-14.371593526303316
15,-18.709078950763292
16,74.52202347589007
17,88.68198262777467
18,-32.76399816398194
19,-31.199780355810354
20,-35.33035327116753
21,-31.526970645390925
22,-37.118974381411746
23,-39.757254217128796
24,-39.13990336141791
25,-39.871389195047975
26,-34.62135199350106
27,-37.609528862203994
28,-39.799030355625625
29,-35.868742649083714
30,-39.79441287070289
31,-39.5766867414112
32,80.01572159090544
33,-35.74345526618263
34,91.700188684875
35,-36.92715513933718
36,-38.508494158586664
37,-34.168825300233095
38,-37.39750319273081
39,82.83264244293983
40,-38.65053899143358
41,-38.78499028302276
42,88.47916972310145
43,86.13214367582846
44,94.00566575747348
45,90.01504056703685
46,87.84241580941617
47,95.1778889649047
48,93.9908285877149
49,92.41933087052864
50,84.7528391629881
51,87.7593662103386
52,82.61830669264947
53,93.36234859267361
54,95.67529070415578
55,91.07337344914016
56,93.16210641464521
57,94.2326939501696
58,91.23412542412647
59,92.77969425895618
60,86.20736753082913
61,92.36304181715414
62,91.528270618095
63,83.48922894959773
64,76.14399347154395
65,89.06549560417463
66,88.21212855725207
67,93.93321685263463
68,94.14177749530228
69,93.10114667654427
70,93.91130144594334
71,89.86566383866175
72,85.76902535474107
73,90.17858250877802
74,93.26126423858985
75,86.58024248753158
76,93.66428490415637
77,89.74557006839376
78,93.07124851008277
79,93.47865535618338
80,93.5481590733256
81,93.06156071904883
82,86.68395711841967
83,81.65096222406417
84,94.40601842161024
85,93.5999532463545
86,92.68722887099602
87,92.5820342444534
88,89.63088869678313
89,90.18351683838293
90,93.54479371892162
91,94.53938966090452
92,95.34480688088321
93,93.25155278856367
94,93.62764141594393
95,94.54063173672175
96,94.06410337575916
97,94.4414999254429
98,95.01540795710389
99,93.89140765098517
100,94.31000808314545
101,91.20783233710385
102,94.66500078075865
103,93.61881548793998
104,94.50313738272922
105,95.16157948721107
106,94.98713462082969
107,94.952987999329
108,94.33408690440729
109,92.60697848678524
110,92.0173336662606
111,92.90909859873953
112,88.76394608823657
113,90.9477643643148
114,90.2525949723566
115,70.1533845890724
116,84.59016571315946
117,-34.68519689453392
118,-35.02377087044721
119,80.82296523067983
120,59.21524973662469
121,-32.0786411244595
122,-37.743681962277506
123,90.80954943938075
124,86.59378933469786
125,72.66977305787557
126,92.2143682333736
127,90.46971468325367
128,74.04725922057212
129,84.9842276967446
130,90.99063858404088
131,94.35602910313173
132,93.7656894626282
133,86.71968018150065
134,88.72460808120624
135,85.84459665184228
136,90.70525544674844
137,94.04692877647037
138,93.69476873134228
139,93.74674754897231
140,95.5287278731434
141,95.02662989778348
142,91.49554793980545
143,89.9339738942198
144,93.82657546298775
145,94.08043699999818
146,90.23554700626956
147,94.12399114536724
148,94.39451495469726
149,93.89155450092508
150,91.64934706530312
151,90.94833104434213
152,88.28554203057044
153,93.62444485848745
154,93.91846930751358
155,93.90838401722242
156,94.33737719894948
157,91.88296393356082
158,88.97601266335349
159,94.3553722478881
160,90.3051595121961
161,90.07349575508802
162,94.37597265020639
163,94.42198714728174
164,93.07966439609393
165,88.88231176251423
166,94.36577311562381
167,94.36644151161836
168,94.23773959529697
169,94.38371445442871
170,93.78965385538955
171,94.66348423261793
172,94.3841495643925
173,93.06591784838524
174,90.44304951517904
175,95.08247959168655
176,93.91719452964973
177,93.8246016109088
178,91.06806170690113
179,89.75870442616502
180,89.29328326889087
181,93.24817873561229
182,95.71309852143963
183,94.17677022684688
184,89.21207929977454
185,94.31587251821776
186,88.50633191756292
187,93.73611481143838
188,92.56732149751278
189,90.85723714554781
190,93.96306068576706
191,94.71870975203144
192,89.63424248965111
193,94.06538360499572
194,91.11496110831234
195,94.24146651797156
196,94.34332564339987
197,94.45933800258217
198,93.84301859144509
199,93.16064436190241
200,94.95621736015664
201,93.3728359608328
202,95.10875162085162
203,93.80316408079734
204,94.02830031093268
205,93.63078259415961
206,88.9215831696435
207,94.00065103808886
208,92.25281738998181
209,94.72400889492899
210,93.99144272873535
211,94.44266303615474
212,94.55725348210943
213,94.92421414501466
214,93.73436397874836
215,90.84234161956238
216,94.1370656753046
217,93.84864482833642
218,94.74792971822461
219,94.79556112872307
220,94.02226047561919
221,92.38196490468329
222,93.67059910400394
223,93.85485651781013
224,94.3063623981173
225,94.43595028149649
226,94.27363652617572
227,93.83779573759462
228,94.47275162562264
229,94.1769410300614
230,89.78159900763164
231,94.06219659669738
232,94.0811574891623
233,89.97043217982063
234,90.92429678385051
235,86.95230201338347
236,94.10911936616864
237,94.03093293212962
238,94.05735761841629
239,89.91113079901106
240,90.62257791893272
241,93.0838821927857
242,92.69639051404621
243,94.50298493557598
244,94.20479676128765
245,87.8945455235262
246,93.31945957044266
247,93.7895271988831
248,91.57556175444692
249,89.26351430252271
250,94.90467847782082
251,93.11519022215938
252,94.79149312205188
253,95.16873752846209
254,94.13255106228618
255,93.9623039644704
256,93.7614508939064
257,94.28711801782134
258,94.54742688337686
259,94.54712281087907
260,91.52110686764334
261,94.45320158685034
262,93.23263411233519
263,94.51031789440209
264,91.67575659148791
265,93.97918293753153
266,90.1524646491248
267,94.50326145597597
268,94.41659467264903
269,95.04154470423389
270,94.11839951681114
271,87.23653237975311
272,94.25497405433379
273,94.86123718291017
274,94.69319994751449
275,94.03571938787475
276,95.2025720583097
277,85.36976585294309
278,94.71727838139856
279,94.04358478406968
280,89.1755517070333
281,94.16724320073526
282,94.24308213355411
283,93.43405400901536
284,94.39915654326164
285,93.62927777236713
286,94.07751915111531
287,93.93126501514907
288,93.78187398186273
289,94.42519020205695
290,95.43612219183751
291,91.21437885198995
292,94.0259026247582
293,94.60289086811923
294,94.9976425826526
295,95.11959041263536
296,94.3817555229235
297,92.08915127506836
298,93.8933006071153
299,94.07022923477015
300,94.63010411355353
301,89.41695965698281
302,94.75838736440971
303,94.63816117815058
304,93.77181284062719
305,93.43210954331877
306,94.6943549886774
307,93.63605248839282
308,94.09412970635965
309,94.19323992179345
310,94.55789693420309
311,94.05053109618807
312,94.91666751172613
313,92.99309785069268
314,92.98622965555725
315,93.51830611106784
316,89.2898429319399
317,91.36049785956787
318,88.13633226887215
319,94.74775235679743
320,90.66932849617054
321,93.48195353016959
322,93.87773247749661
323,93.66711857225437
324,95.18097448000017
325,94.90792433219242
326,88.40763288940151
327,94.97144048101167
328,89.48106416642295
329,91.62970344337214
330,94.47934656428977
331,95.48640642637463
332,86.37180099010882
333,94.68178388811346
334,94.3564115270666
335,94.30518465919326
336,94.50192717675132
337,94.7353674083222
338,90.69847673418484
339,93.5941505762542
340,91.36072833361408
341,93.7995220795096
342,93.53798033602051
343,93.28604858999866
344,93.55447898851911
345,94.0646731477965
346,94.51869025676555
347,92.93158529120818
348,92.99629541254318
349,91.5634229933362
350,93.2672447413386
351,93.55459887464549
352,92.93165588915824
353,94.05269721194091
354,94.52662697016665
355,95.23806776072152
356,93.78863984020089
357,89.61618932674693
358,94.71435113794253
359,94.45638694838601
360,93.00345306192683
361,94.05610581017248
362,93.4946912764753
363,93.58113050624189
364,94.39486465413609
365,93.60594599707238
366,93.32433829500712
367,94.0618618321022
368,92.47748116984359
369,95.09025255681104
370,94.9554851158791
371,94.35537272969111
372,94.0636752290722
373,94.62669027570648
374,94.93433504224305
375,91.24406589325066
376,95.23462178362934
377,91.45257408257012
378,94.30989759824686
379,94.55826064211381
380,90.70943540895486
381,94.62943342488678
382,92.90778280227318
383,94.15434753467643
384,93.420854305359
385,93.40750919894505
386,94.52999472879851
387,91.66973287131918
388,93.20774782432129
389,94.81052301057852
390,93.12861832708707
391,93.60279518759424
392,92.72986446607023
393,94.29648715490691
394,94.27617494059984
395,93.76094517173067
396,93.87986463907566
397,94.11953843050452
398,93.2266546888589
399,93.10840895569474
400,94.37486479447315
401,90.94302876675019
402,90.52714696466644
403,94.69837802438659
404,91.34893880259551
405,94.47597147599076
406,91.99423046526067
407,93.8586348302316
408,94.3366935684505
409,94.53460887594814
410,93.45014337937593
411,93.99428100062755
